energy_au,total_recorded_SI,n1_l0_m+0,n2_l0_m+0,n2_l1_m-1,n2_l1_m+0,n2_l1_m+1,n3_l0_m+0,n3_l1_m-1,n3_l1_m+0,n3_l1_m+1,n3_l2_m-2,n3_l2_m-1,n3_l2_m+0,n3_l2_m+1,n3_l2_m+2,n5_l2_m-2,n5_l2_m+2,n5_l4_m-4,n5_l4_m-2,n5_l4_m+2,n5_l4_m+4
4.184999999999999831e-01,1.923711647592548149e-05,2.886203646099585731e-08,4.270219032619105494e-06,4.983871133438940473e-09,9.315444507125177472e-07,1.399561350239004125e-05,1.648575367154098953e-14,5.403641245606994698e-15,1.604451606865238237e-14,1.208616313829834648e-12,3.298918898795738916e-15,5.865186600941373729e-15,1.353825482093806780e-14,5.277580477022412143e-15,9.320590251885687294e-10,1.055821703933098144e-22,5.167522609538517986e-13,3.459177572861829813e-33,7.590067006413853821e-24,2.030401166023191174e-11,4.939428290108696294e-09
4.190000000000000391e-01,1.590571104033272328e-05,2.779798345115794766e-08,4.308468863197571009e-06,4.699045506858295114e-09,8.929934043310767680e-07,1.066702581932062088e-05,1.675475806579904241e-14,5.376105840209657599e-15,1.501605920321564775e-14,1.138621746487974134e-12,3.384568995843242486e-15,6.072491025778066928e-15,1.336549097297892810e-14,5.422014606468058984e-15,9.404089337713191260e-10,1.011885546036407658e-22,4.877045561476560253e-13,3.548976150854917198e-33,7.786874700456754136e-24,1.914365458019358124e-11,3.764680219296623115e-09
4.194999999999999840e-01,1.305040526338905552e-05,2.687397608659990928e-08,4.345801683089396103e-06,4.437334705237482923e-09,8.555166158777329450e-07,7.814049630536198850e-06,1.703292641995301339e-14,5.329175430220505146e-15,1.439184916155360229e-14,1.074081943552133303e-12,3.477384989310493369e-15,6.301521264677688452e-15,1.327312212099393893e-14,5.583199759994029633e-15,9.485569319173693533e-10,9.723546890128435476e-23,4.609916723443574393e-13,3.646289560821874156e-33,8.000242876549511290e-24,1.807746698231107420e-11,2.757788232194439876e-09
4.199999999999999845e-01,1.067927967324614421e-05,2.612535493990033036e-08,4.382193365510051601e-06,4.198676206422394316e-09,8.189411794822590440e-07,5.444924316244346838e-06,1.731745233339285464e-14,5.259964997821302129e-15,1.433635599753912478e-14,1.015236035390954958e-12,3.580534046451242052e-15,6.553841597272497370e-15,1.330885042209654698e-14,5.763077493416375358e-15,9.564975875462356861e-10,9.374434190953836792e-23,4.365021461048527792e-13,3.754437920362365311e-33,8.237428354225975050e-24,1.710519256619557439e-11,1.921660224792275333e-09
4.204999999999999849e-01,8.792535178224785195e-06,2.554138334243121053e-08,4.417619312878797133e-06,3.983001157956758210e-09,7.830524544951067144e-07,3.560100674626850252e-06,1.760612626160362196e-14,5.170899086449546741e-15,1.477141675008126719e-14,9.623842559100574632e-13,3.694422255296424914e-15,6.826490523864113781e-15,1.348950046783992323e-14,5.959929994355675566e-15,9.642258358510470941e-10,9.072211738396036841e-23,4.141422369784487596e-13,3.873846431579269528e-33,8.499329376926920048e-24,1.622654877439712171e-11,1.256455293740251336e-09
4.209999999999999853e-01,7.382934934289292199e-06,2.507679010051962270e-08,4.452059389153490917e-06,3.790240307174746284e-09,7.476946359504988411e-07,2.152565622261264307e-06,1.789739851287493529e-14,5.069099260085919976e-15,1.545018925921376801e-14,9.157725658097555268e-13,3.816561695707033475e-15,7.111526081336973026e-15,1.379772355494700023e-14,6.167880304229412560e-15,9.717379727828105818e-10,8.815935158281220548e-23,3.938762068201705021e-13,4.001906210125788287e-33,8.780188308335545282e-24,1.544125169205931415e-11,7.596983327172249067e-10
4.214999999999999858e-01,6.436441992983311842e-06,2.467613109652994342e-08,4.485500123474762179e-06,3.620323729092723938e-09,7.128316936778049344e-07,1.208392143510590747e-06,1.819025039193916213e-14,4.964319044993328947e-15,1.609296759229535302e-14,8.754835923877635617e-13,3.942320433967947924e-15,7.397388701649118775e-15,1.418780425667591048e-14,6.377941630043021475e-15,9.790319680900217331e-10,8.603336714203063657e-23,3.757497186904560504e-13,4.133760797491783096e-33,9.069325020217792453e-24,1.474901565850917102e-11,4.264741244809678420e-10
4.219999999999999862e-01,5.932957461488934043e-06,2.429926300107727953e-08,4.517933387891651746e-06,3.473172104288355095e-09,6.785481640749707356e-07,7.074522649220265501e-07,1.848395489971879163e-14,4.866040144250953354e-15,1.651981262315318515e-14,8.413687806701187052e-13,4.066305051479360032e-15,7.672016974734336226e-15,1.459892038956812006e-14,6.580550029666283442e-15,9.861069646002931386e-10,8.431517514247900862e-23,3.598876587017599069e-13,4.263755764398265108e-33,9.354323044447712018e-24,1.414951820000263083e-11,2.496789680814230934e-10
4.224999999999999867e-01,5.847061256300207487e-06,2.393679116639116945e-08,4.549352478339792983e-06,3.348681840592333684e-09,6.449968391904416337e-07,6.241983311529630048e-07,1.877785223076543176e-14,4.780630926258238244e-15,1.672191159104930343e-14,8.130454837168249199e-13,4.183923320927099064e-15,7.926850171732363578e-15,1.497224368472832639e-14,6.768842965361935711e-15,9.929622163363109978e-10,8.297769359131554399e-23,3.464653942637531781e-13,4.387077051172097593e-33,9.624626465052757955e-24,1.364233946669455726e-11,2.202964110905712693e-10
4.229999999999999871e-01,6.148691009852288777e-06,2.360959588290707320e-08,4.579747759258529372e-06,3.246710818671521242e-09,6.123222278903853624e-07,9.284230267206263723e-07,1.907125079824066020e-14,4.709462624837116129e-15,1.684491678213209438e-14,7.899648640222941242e-13,4.292627501872183230e-15,8.160285971841195686e-15,1.526725854863467482e-14,6.941486242754868533e-15,9.995959839563221748e-10,8.200251355442227990e-23,3.356605789389039054e-13,4.501054309950466374e-33,9.874397982145642818e-24,1.322690375169643461e-11,3.276654807298007162e-10
4.234999999999999876e-01,6.803747713071705087e-06,2.335392537817290849e-08,4.609104219937475529e-06,3.167073459127919207e-09,5.805961624378599692e-07,1.585946525676157633e-06,1.936349684017981667e-14,4.648577311856857073e-15,1.709843381013567199e-14,7.715365765090603711e-13,4.392461428260018302e-15,8.379125270549299037e-15,1.547290336464023803e-14,7.103840013552521369e-15,1.006004933149057650e-09,8.138315950341701261e-23,3.275987306365936874e-13,4.605734211646036705e-33,1.010377183463042540e-23,1.290245861385844780e-11,5.597231970046537805e-10
4.239999999999999880e-01,7.774665776195079965e-06,2.319980121990938248e-08,4.637402360389010832e-06,3.109551512701701112e-09,5.497932057531552610e-07,2.559231625744442692e-06,1.965416555680808383e-14,4.590004192473575992e-15,1.763826379305577547e-14,7.572794245987413205e-13,4.485780934101067678e-15,8.597120354189992390e-15,1.561055974995216449e-14,7.266755692249066657e-15,1.012184357388174835e-09,8.112416209246465276e-23,3.223081593619249671e-13,4.703587032911626718e-33,1.031820286817174242e-23,1.266811788152457442e-11,9.032216703557952013e-10
4.244999999999999885e-01,9.021010071952456690e-06,2.315301254351822476e-08,4.664622203564254763e-06,3.073920701637650818e-09,5.198136532182737834e-07,3.807971548053064419e-06,1.994325727128176039e-14,4.524294720341418151e-15,1.847834665702239560e-14,7.469580019713978207e-13,4.576297161483235552e-15,8.830778685603927980e-15,1.572815724104706777e-14,7.443158225112620507e-15,1.018129169517771387e-09,8.123677235149478094e-23,3.196977128440644562e-13,4.798503415887735483e-33,1.052625762781048276e-23,1.252296931402592721e-11,1.343935552873931961e-09
4.249999999999999889e-01,1.050015423551373562e-05,2.318889988084437926e-08,4.690748658292025562e-06,3.059985407179410811e-09,4.905402814856696444e-07,5.289712085704154632e-06,2.023126895381205010e-14,4.443468496946049522e-15,1.947401161660986867e-14,7.406664540328238416e-13,4.667805917195832550e-15,9.093680046233019450e-15,1.588711172655635078e-14,7.643470181167677730e-15,1.023835244029148524e-09,8.173323048544009566e-23,3.195648398018009725e-13,4.894462143253812992e-33,1.073668479445548760e-23,1.246621536834640828e-11,1.866881612354642825e-09
4.254999999999999893e-01,1.216805846132638424e-05,2.326056487083742415e-08,4.715775659064468235e-06,3.067607593490680404e-09,4.619009726324032214e-07,6.960554148803351472e-06,2.051906547016727320e-14,4.343453459966816737e-15,2.038466299874708422e-14,7.388321086697153348e-13,4.763040994057891823e-15,9.391289973588135019e-15,1.614578947986696660e-14,7.871506312057222097e-15,1.029300506478431312e-09,8.262178536422612019e-23,3.216333339269543900e-13,4.994328088825182931e-33,1.095577381327600002e-23,1.249729097947232941e-11,2.456566680127036354e-09
4.259999999999999898e-01,1.398011803054004339e-05,2.331763378965402507e-08,4.739706876349186446e-06,3.096715385026335002e-09,4.339084088403081354e-07,8.775942835883564387e-06,2.080757532354866202e-14,4.225292924245732164e-15,2.098751488575344976e-14,7.421313401921484172e-13,4.863006642278005394e-15,9.718264050023148660e-15,1.654412181803781656e-14,8.122444916729669246e-15,1.034525245968696903e-09,8.390409696068050105e-23,3.256120950984843950e-13,5.099152696617235121e-33,1.118581949639387008e-23,1.261589898960548870e-11,3.097266135687629293e-09
4.264999999999999902e-01,1.589201640601608522e-05,2.332708481443365808e-08,4.762552204997817293e-06,3.147282556511315042e-09,4.066597117930150361e-07,1.069150330009672666e-05,2.109743745711890049e-14,4.094804545383485962e-15,2.119044749318209044e-14,7.513329215217414333e-13,4.966944587170903567e-15,1.005946698361906023e-14,1.709361761761990085e-14,8.383823643026222642e-15,1.039511444384770964e-09,8.557553069179038873e-23,3.312605244089445599e-13,5.208139813113383011e-33,1.142504990535260530e-23,1.282192752336857472e-11,3.773318905684818627e-09
4.269999999999999907e-01,1.786050462463463200e-05,2.328683877805127554e-08,4.784321110085489135e-06,3.219281171007865927e-09,3.802973741441259257e-07,1.266385203619703264e-05,2.138877877820455244e-14,3.960866681704278583e-15,2.109159166640268435e-14,7.671044064620227407e-13,5.072855809524032217e-15,1.039462077582723025e-14,1.777544110023639772e-14,8.639425671127047981e-15,1.044261340774860863e-09,8.762765961691371864e-23,3.384442531328380223e-13,5.319193094060409515e-33,1.166883301200813578e-23,1.311525820436540546e-11,4.469413787706850930e-09
4.274999999999999911e-01,1.984404641744127982e-05,2.322604315618432520e-08,4.805015428170474070e-06,3.312621638304707343e-09,3.549497581545052758e-07,1.465130822772495867e-05,2.168127418914805686e-14,3.832912918574559566e-15,2.095589445384621342e-14,7.898291952175926044e-13,5.178316421196727980e-15,1.070512396342448934e-14,1.854690254409466420e-14,8.874815321903996425e-15,1.048775799550287623e-09,9.005151270616314645e-23,3.471672050375588325e-13,5.429771573069135564e-33,1.191156099513790503e-23,1.349552307734512327e-11,5.170840502589448434e-09
4.279999999999999916e-01,2.180330798693183372e-05,2.319176454734423444e-08,4.824624700317934414e-06,3.427102395031716486e-09,3.306776499429173834e-07,1.661445479839140170e-05,2.197453408690632359e-14,3.718412260767070986e-15,2.111483446568927902e-14,8.194821322815231795e-13,5.281262967996918483e-15,1.098068010182646066e-14,1.935432921192706967e-14,9.082581959051138977e-15,1.053053172455603372e-09,9.284002731840929980e-23,3.575717821394875261e-13,5.537712931202129492e-33,1.214846363219655223e-23,1.396190040371217287e-11,5.863687703792950811e-09
4.284999999999999920e-01,2.370151596706051881e-05,2.322763071327588918e-08,4.843126287653059453e-06,3.562391147126350247e-09,3.074498175430863855e-07,1.851654193315678415e-05,2.226871718831459079e-14,3.621055967557397570e-15,2.182923156260613733e-14,8.555990118052184140e-13,5.380487914037164865e-15,1.122331469190978145e-14,2.014853466769862294e-14,9.265352376228096427e-15,1.057089175369394938e-09,9.598875482714576993e-23,3.699066580996606421e-13,5.641752674986116746e-33,1.237675294821238594e-23,1.451303850603360045e-11,6.534985390947415379e-09
4.289999999999999925e-01,2.550473861855153963e-05,2.335337196400253924e-08,4.860490676603842952e-06,3.718050110745691609e-09,2.851573485778681199e-07,2.032376896348220600e-05,2.256514052778383214e-14,3.540104345730090455e-15,2.317231763537959735e-14,8.973528704902745626e-13,5.475741464621351343e-15,1.144721046707584567e-14,2.089848186878468877e-14,9.435368668582056803e-15,1.060877902406714370e-09,9.949482020687078788e-23,3.844692946827825293e-13,5.741630436783462004e-33,1.259585928102782501e-23,1.514715824016624429e-11,7.172804395699552144e-09
4.294999999999999929e-01,2.718215163419799402e-05,2.355382640518823357e-08,4.876690249442044398e-06,3.893601732091686579e-09,2.636598141006342177e-07,2.200550608690142760e-05,2.286661262963357149e-14,3.470973811476861388e-15,2.498351406809441934e-14,9.437229654093360177e-13,5.567509008793978996e-15,1.167426596354215528e-14,2.159939036832863887e-14,9.610649972664599464e-15,1.064413630865839195e-09,1.033550011878505747e-22,4.015360593220965095e-13,5.837856170859963503e-33,1.280691785691699859e-23,1.586231981922556655e-11,7.766334633979642181e-09
4.299999999999999933e-01,2.870632964508275150e-05,2.378203390392078981e-08,4.891708255984897813e-06,4.088614820388388154e-09,2.428432523789078147e-07,2.353451565711205069e-05,2.317728087982107614e-14,3.406792440889295363e-15,2.691534235550015400e-14,9.937179046127148580e-13,5.656650914638655121e-15,1.192684488715567312e-14,2.227324022346544995e-14,9.809014871468912969e-15,1.067692724953831432e-09,1.075641826829700804e-22,4.212954968638485691e-13,5.931332165568077894e-33,1.301193585522432798e-23,1.665677244139236836e-11,8.305963206623463378e-09
4.304999999999999938e-01,3.005356709340079109e-05,2.397525313826591535e-08,4.905544439621642384e-06,4.302780638891693227e-09,2.226658714755914492e-07,2.488720554380671399e-05,2.350194651638997435e-14,3.340422671829652692e-15,2.855806953621871585e-14,1.046599165407594101e-12,5.744109334796515983e-15,1.222024693665046690e-14,2.296184355441624071e-14,1.004206109077130592e-14,1.070714871772724876e-09,1.121151977053040771e-22,4.437994825721302618e-13,6.023045545080321831e-33,1.321311174822967514e-23,1.752926293908039121e-11,8.783363817626917889e-09
4.309999999999999942e-01,3.120419361784411682e-05,2.407751179163173683e-08,4.918214913482630877e-06,4.535949140614654474e-09,2.031734626781544272e-07,2.604390654365674988e-05,2.384500450339203318e-14,3.266389694703622461e-15,2.959458154863307473e-14,1.102049559175003220e-12,5.830807643400202123e-15,1.255758296835869786e-14,2.371472811105637926e-14,1.031126047594812103e-14,1.073483119373040048e-09,1.170003191716206471e-22,4.689430333708630723e-13,6.113962997634662110e-33,1.341259723384704370e-23,1.847918230518428354e-11,9.191594679724473440e-09
4.314999999999999947e-01,3.214282536480929939e-05,2.405975647506066519e-08,4.929746039750989820e-06,4.788108005469082573e-09,1.844797066236770961e-07,2.698912928757777019e-05,2.420933229717364594e-14,3.182249726759102271e-15,2.992473537414784133e-14,1.160243856500882018e-12,5.917737520671335072e-15,1.292890485616687105e-14,2.457541837842837054e-14,1.060759264874764661e-14,1.076002646625536774e-09,1.222137776289241841e-22,4.964774551512159325e-13,6.205122455793440122e-33,1.361269170136199659e-23,1.950647970355171254e-11,9.525189182725621673e-09
4.319999999999999951e-01,3.285849403001670719e-05,2.392976496866916886e-08,4.940164401558205383e-06,5.059307483716660548e-09,1.667209829503817817e-07,2.771173860451496470e-05,2.459551051675438118e-14,3.089126600079266310e-15,2.970950191158051450e-14,1.221802653591945597e-12,6.006112785354466344e-15,1.331492049087878921e-14,2.556996544575952876e-14,1.091487386923211559e-14,1.078278697663645030e-09,1.277540715333824194e-22,5.260545532218747123e-13,6.297794860555621329e-33,1.381619230480352628e-23,2.061135635436743916e-11,9.780217429525598570e-09
4.324999999999999956e-01,3.334461929218886478e-05,2.372817292191005531e-08,4.949486544275132503e-06,5.349554839061053691e-09,1.500049533586594128e-07,2.820499169884194514e-05,2.500167639120651886e-14,2.991366521221839211e-15,2.931617195353064292e-14,1.287639451769556263e-12,6.097424553113244646e-15,1.369397605656269956e-14,2.670075389252917714e-14,1.121560558132479963e-14,1.080314457939728820e-09,1.336248056257892624e-22,5.572931789022135905e-13,6.393542436214872437e-33,1.402651985980506657e-23,2.179383622533200013e-11,9.954299708395739859e-09
4.329999999999999960e-01,3.359882767761767210e-05,2.351247722698813626e-08,4.957712353681229008e-06,5.658715270546099986e-09,1.343734254206016626e-07,2.846641691347388586e-05,2.542410739556387477e-14,2.895451605678053805e-15,2.918439673648237030e-14,1.358737289888755613e-12,6.193280789253900272e-15,1.404982043121776923e-14,2.794700019496216771e-14,1.149726355082379358e-14,1.082109693178067373e-09,1.398333742091625495e-22,5.898546164744960054e-13,6.494050758257047134e-33,1.424735174624493699e-23,2.305336361801408441e-11,1.004656370439968314e-08
4.334999999999999964e-01,3.362265693813012654e-05,2.333547269492371200e-08,4.964824630462518183e-06,5.986455977191310614e-09,1.197928861639036309e-07,2.849754971278966025e-05,2.585837624705296102e-14,2.808443280253157827e-15,2.966360910873923481e-14,1.435908315280316731e-12,6.295031833453887571e-15,1.437740911103774536e-14,2.927145210531254117e-14,1.175680612725284015e-14,1.083660693741488387e-09,1.463877547754472062e-22,6.235111157502119142e-13,6.600736197509821284e-33,1.448176500817003719e-23,2.438857674350843843e-11,1.005755132088348552e-08
4.339999999999999969e-01,3.342120607847827430e-05,2.322647651854053247e-08,4.970795104345214144e-06,6.332255853356786328e-09,1.061741212762238205e-07,2.830357596735176443e-05,2.630070261822186207e-14,2.736293835517367558e-15,3.088338052750799987e-14,1.519593206262610085e-12,6.403314903424403595e-15,1.468474428703641019e-14,3.063114479412771954e-14,1.200184539446711894e-14,1.084961570985270656e-09,1.532925738769595735e-22,6.581927275064936756e-13,6.714268187009096770e-33,1.473119466066883767e-23,2.579734857318186602e-11,9.989092786249813848e-09
4.344999999999999973e-01,3.300279008004799606e-05,2.318226442281949803e-08,4.975594699381922702e-06,6.695479960281716572e-09,9.341074814748709818e-08,2.789294700218594516e-05,2.674903453328539888e-14,2.682378159865239237e-15,3.270541393058709313e-14,1.609746842965214492e-12,6.517729628962902292e-15,1.499019869931775516e-14,3.198909814491276009e-14,1.224814289965685314e-14,1.086006432170443837e-09,1.605460412879760905e-22,6.940014998884587828e-13,6.834228694004574544e-33,1.499469371772346207e-23,2.727709117329525216e-11,9.844170795861347575e-09
4.349999999999999978e-01,3.237863693468832167e-05,2.317059954666507914e-08,4.979204257027703266e-06,7.075493998321864746e-09,8.141996828656797517e-08,2.727702163536743074e-05,2.720346394714195986e-14,2.646565358643141077e-15,3.477446289212845018e-14,1.705835195927500438e-12,6.636839710080545889e-15,1.531638913473983263e-14,3.332376242154230326e-14,1.251440599992498612e-14,1.086791620243082643e-09,1.681391025042613736e-22,7.311884991836711649e-13,6.959113540152493871e-33,1.526894237888451636e-23,2.882522237065514133e-11,9.626794179431182649e-09
4.354999999999999982e-01,3.156263235496652668e-05,2.314429236972900707e-08,4.981621765199966637e-06,7.471778634957850018e-09,7.016960738629452675e-08,2.646976254995444500e-05,2.766579747245536239e-14,2.625069080598123059e-15,3.664793756703050442e-14,1.806941819821760323e-12,6.758581628139202522e-15,1.568285585544821199e-14,3.463379464219137811e-14,1.281628906189107315e-14,1.087317177532526618e-09,1.760573092504571693e-22,7.700969370012577196e-13,7.086760526768592501e-33,1.554919140583811669e-23,3.043963112397885832e-11,9.341890743396444412e-09
4.359999999999999987e-01,3.057108754557762170e-05,2.305986321830036728e-08,4.982863483657394937e-06,7.884002818263758047e-09,5.968259397440597513e-08,2.548747981536906207e-05,2.813839138252299472e-14,2.611178854781253378e-15,3.795483828053376062e-14,1.911957294611425119e-12,6.880993454701978591e-15,1.610014531552109506e-14,3.593711570808430461e-14,1.316171838051549291e-14,1.087586988385064061e-09,1.842847968732952160e-22,8.110823824269398534e-13,7.215113285230069132e-33,1.583093898311962595e-23,3.211897518082121426e-11,8.995216752563051473e-09
4.364999999999999991e-01,2.942248902667748717e-05,2.289352859130980427e-08,4.982958669475256081e-06,8.312029700516686578e-09,5.001994222022799250e-08,2.434858709717638720e-05,2.862261835749143253e-14,2.596785449369768934e-15,3.852486715027129765e-14,2.019807274117226727e-12,7.003025885279566462e-15,1.656729016489399940e-14,3.726476823018480033e-14,1.354910674860720413e-14,1.087607558519881288e-09,1.928088552705714203e-22,8.544268790661828431e-13,7.343071505749343345e-33,1.611179380243053021e-23,3.386270379376660931e-11,8.593270888867505447e-09
4.369999999999999996e-01,2.813719198798771790e-05,2.264876413374104039e-08,4.981939990359851053e-06,8.755853232247446238e-09,4.125171034274170243e-08,2.307332623928545160e-05,2.911746921183846829e-14,2.574398514998721704e-15,3.844129057932738821e-14,2.129668054700548582e-12,7.125131530026582637e-15,1.707338920013474896e-14,3.865145372471550272e-14,1.396893388665725759e-14,1.087385902033967479e-09,2.016232799003346251e-22,9.002662222532138958e-13,7.471108856988210323e-33,1.639282569892922776e-23,3.567079791019002810e-11,8.143197047393887713e-09
4.375000000000000000e-01,2.673703767144197327e-05,2.235332187725435966e-08,4.979833257293824711e-06,9.215488688554562001e-09,3.342900214892062289e-08,2.168342612762350541e-05,2.961875626095920831e-14,2.539170132632587182e-15,3.800083138189009889e-14,2.241123450499900645e-12,7.249382476194105676e-15,1.760251000025705954e-14,4.012543944377107302e-14,1.440796139997102008e-14,1.086927333067959110e-09,2.107291374577638853e-22,9.485477462874408923e-13,7.601396469394171281e-33,1.667882985914355626e-23,3.754332293903515320e-11,7.652663938657977723e-09
4.380000000000000004e-01,2.524490230552311199e-05,2.204774093912601529e-08,4.976650239733160959e-06,9.690856841251051697e-09,2.656789870268863068e-08,2.020168663158205855e-05,3.011918771663881184e-14,2.490354122470609779e-15,3.759875100175861989e-14,2.354231254573127057e-12,7.379026229210314940e-15,1.814001460753030474e-14,4.170060361078131166e-14,1.485446877109022114e-14,1.086233975737806546e-09,2.201326073026810178e-22,9.990297681355472825e-13,7.737337678221570396e-33,1.697729916289005759e-23,3.947995616496636414e-11,7.129718249492301691e-09
4.385000000000000009e-01,2.368420922610139193e-05,2.177043279433139219e-08,4.972387038179116784e-06,1.018170302877177964e-08,2.064980979367855196e-08,1.865150716356685467e-05,3.060929347104392588e-14,2.431706556799931360e-15,3.758402167671843742e-14,2.469487816271593578e-12,7.517597109035628044e-15,1.867803098564884375e-14,4.337273256174103117e-14,1.530264146957800461e-14,1.085304514141630457e-09,2.298407450809642524e-22,1.051324494716833758e-12,7.882636708217478726e-33,1.729637529798366251e-23,4.147965702764419923e-11,6.582618259136491957e-09
4.390000000000000013e-01,2.207844810073882429e-05,2.154525108901259731e-08,4.967028317940149143e-06,1.068757860568413783e-08,1.563530353947585455e-08,1.705640045948175163e-05,3.107890285101874018e-14,2.370582824668990257e-15,3.813840983882553564e-14,2.587700682748402298e-12,7.667872846948864276e-15,1.921825220507620775e-14,4.512097433572990147e-14,1.575466824661701063e-14,1.084135224046149776e-09,2.398568646045935500e-22,1.104975840328105698e-12,8.040205016860425656e-33,1.764244616427473864e-23,4.354059222958727957e-11,6.019662240283634777e-09
4.395000000000000018e-01,2.045074198335121042e-05,2.137593347171411487e-08,4.960555517374667966e-06,1.120788866373505639e-08,1.148329128888149435e-08,1.543953790923096420e-05,3.151870098635919530e-14,2.315862409075302854e-15,3.922188764684519540e-14,2.709797563618747472e-12,7.831034499047955078e-15,1.977132040311867275e-14,4.691391018329493818e-14,1.622001364986694914e-14,1.082721849324898125e-09,2.501773877158249833e-22,1.159554804674815862e-12,8.211280706396631461e-33,1.801821382584264400e-23,4.566033137577512838e-11,5.449027995451272945e-09
4.400000000000000022e-01,1.882348682773742692e-05,2.124872800460203575e-08,4.952955772748318799e-06,1.174198568085770781e-08,8.166469287294643942e-09,1.382336211812342846e-05,3.192138003137055790e-14,2.275226217197138929e-15,4.060032986423437106e-14,2.836611877394988210e-12,8.006322195014581997e-15,2.035331066270361256e-14,4.871841442958068843e-14,1.671236145176674688e-14,1.081061592668917104e-09,2.607913991164349246e-22,1.214750199458940236e-12,8.395067655562417693e-33,1.842190575113814867e-23,4.783622999236113692e-11,4.878636120849513354e-09
4.405000000000000027e-01,1.721806628997878930e-05,2.114123363601538981e-08,4.944228237912050210e-06,1.228927308850976755e-08,5.677051938037551544e-09,1.222928081856073966e-05,3.228205384098946995e-14,2.252585934538072368e-15,4.194059145233415889e-14,2.968689030228654886e-12,8.191303150683495740e-15,2.098080137289491305e-14,5.050869350058425808e-14,1.724549439527798838e-14,1.079154486595054819e-09,2.716830168923464576e-22,1.270433044031687724e-12,8.589016423030565104e-33,1.884789644931280454e-23,5.006585288949279808e-11,4.316041980350986845e-09
4.410000000000000031e-01,1.565462577764411924e-05,2.103330205561005304e-08,4.934385679003740462e-06,1.284928129353304584e-08,4.022170425383137351e-09,1.067743302995597822e-05,3.259786244264837122e-14,2.246503842505123078e-15,4.293450853917837203e-14,3.106153018153906885e-12,8.382649396076498481e-15,2.166637366286070034e-14,5.227286209375150216e-14,1.782962923130134312e-14,1.077003685637686024e-09,2.828355219592815485e-22,1.326678950433142502e-12,8.789639416408316118e-33,1.928850250504789349e-23,5.234728492424406788e-11,3.768353176956388750e-09
4.415000000000000036e-01,1.415188033479778307e-05,2.091552058837615978e-08,4.923451158929243024e-06,1.342169138368900772e-08,3.213170164651077630e-09,9.186502521727476985e-06,3.286696377384150532e-14,2.250197981009642690e-15,4.340540558912872227e-14,3.248660902682809792e-12,8.577145259215278462e-15,2.241604755876655514e-14,5.401516307599160814e-14,1.846941738318399717e-14,1.074614654180977073e-09,2.942354734643408327e-22,1.383742875324568590e-12,8.993566844563577103e-33,1.973630577442768776e-23,5.467922801649526652e-11,3.242163718031750127e-09
4.420000000000000040e-01,1.272693329115988152e-05,2.079226675878390371e-08,4.911451500023794153e-06,1.400630300046918060e-08,3.255242679193363211e-09,7.773550406187840865e-06,3.308730173950033308e-14,2.253253149962226486e-15,4.336026407439158462e-14,3.395455281504358095e-12,8.772575891079621037e-15,2.322932222917492698e-14,5.575327209691693285e-14,1.916411465963698955e-14,1.071993640610185308e-09,3.058750753802901384e-22,1.441992183220284690e-12,9.198477912893840170e-33,2.018620146958316563e-23,5.706086999771579828e-11,2.743494931622127904e-09
4.425000000000000044e-01,1.139509411254699968e-05,2.067882425980767254e-08,4.898410298239107511e-06,1.460296396655063276e-08,4.142650049855232200e-09,6.453847765689567289e-06,3.325559034565326480e-14,2.244596575589260611e-15,4.297308248224017494e-14,3.545505068983458082e-12,8.968210833443663900e-15,2.410149721549071780e-14,5.751165848035867660e-14,1.990961270747067450e-14,1.069146066758022798e-09,3.177518346643346474e-22,1.501814052010835634e-12,9.403607493006426813e-33,2.063651246143089273e-23,5.949159700599843325e-11,2.277736394975752238e-09
4.430000000000000049e-01,1.016969881166191839e-05,2.059446892610146707e-08,4.884343183140222519e-06,1.521149196247081662e-08,5.861182841861316908e-09,5.240705399305406478e-06,3.336685378392490086e-14,2.215839652960079648e-15,4.251096079961440862e-14,3.697706334403508658e-12,9.164760947969890200e-15,2.502718713605981337e-14,5.931322155608113698e-14,2.070141345606463547e-14,1.066075439959159671e-09,3.298657304701608224e-22,1.563519264539176071e-12,9.609700773822666591e-33,2.108888956763371466e-23,6.197067305163532907e-11,1.849585847010907935e-09
4.435000000000000053e-01,9.061948260593967190e-06,2.055480729251631920e-08,4.869256884869562323e-06,1.583161838121967139e-08,8.395456438068992501e-09,4.145313546585315594e-06,3.341465468615673227e-14,2.163905968352112984e-15,4.223421668702538539e-14,3.851101373247024957e-12,9.363883852928739506e-15,2.600365796348361663e-14,6.117196670148396305e-14,2.153741354964501496e-14,1.062783138846890635e-09,3.422151891238472156e-22,1.627264895445226364e-12,9.818494739872863679e-33,2.154717084340954827e-23,6.449700979729580070e-11,1.462992622671670562e-09
4.440000000000000058e-01,8.080784394492695056e-06,2.056653828743153805e-08,4.853152008695890872e-06,1.646297240814562242e-08,1.173625216438951662e-08,3.176613274539225283e-06,3.339190502149707932e-14,2.092046533243677297e-15,4.230859165017806598e-14,4.005068808632567673e-12,9.567463525368093957e-15,2.703285698920014019e-14,6.308911690366466013e-14,2.241957870105814407e-14,1.059269050812347104e-09,3.547936654935805485e-22,1.693013353401021133e-12,1.003196308027368028e-32,2.201571954370873591e-23,6.706910040605202017e-11,1.121112262674973067e-09
