energy_au,total_recorded_SI,n1_l0_m+0,n2_l0_m+0,n2_l1_m-1,n2_l1_m+0,n2_l1_m+1
3.079999999999999960e-01,4.854244646263713214e+00,2.257948073618743499e-04,1.133571816008631982e-06,1.015935426580386937e-08,5.503394906616794626e-06,4.854012204330274471e+00
3.089999999999999969e-01,4.815106492042307451e+00,2.240510604010158269e-04,1.146477683737584848e-06,7.460417432896686104e-09,5.255812577443575830e-06,4.814876031231228204e+00
3.099999999999999978e-01,4.771464961687795991e+00,2.219101144715159468e-04,1.156811192413291333e-06,4.699700602241682207e-09,5.935963996199133052e-06,4.771235954098434817e+00
3.109999999999999987e-01,4.723427912347569091e+00,2.196922063418758333e-04,1.137903926565955009e-06,2.654093711672570021e-09,5.425651260637777064e-06,4.723201653931946353e+00
3.119999999999999996e-01,4.671119224780671431e+00,2.173289631474213321e-04,1.141616880678345316e-06,1.653278333722027904e-09,5.201436608876578832e-06,4.670895551110755939e+00
3.130000000000000004e-01,4.614681529608773758e+00,2.146516007215952993e-04,1.156068492568219225e-06,7.742809802787310808e-10,5.679871445271898528e-06,4.614460041293833470e+00
3.140000000000000013e-01,4.554258096168274150e+00,2.118297532455918437e-04,1.131982189240835609e-06,6.887315490171304890e-10,5.207544499733508792e-06,4.554039926199608068e+00
3.150000000000000022e-01,4.490003426805569298e+00,2.088749646603713919e-04,1.122490590447055318e-06,1.286826259022052153e-09,5.081183308623513404e-06,4.489788346880184022e+00
3.160000000000000031e-01,4.422085144420500491e+00,2.057084991563767440e-04,1.139068491854292205e-06,1.995030322207605742e-09,5.476592807594330049e-06,4.421872818265014438e+00
3.170000000000000040e-01,4.350674476841677851e+00,2.023840369075832779e-04,1.115545246655941223e-06,3.892749036472758030e-09,4.908088330025845816e-06,4.350466065278444816e+00
3.180000000000000049e-01,4.275953034013559417e+00,1.988968759790646769e-04,1.091848745157890303e-06,6.166238198741498716e-09,4.847443618478461803e-06,4.275748191678978571e+00
3.190000000000000058e-01,4.198108871425074717e+00,1.952849375166901442e-04,1.106138727618897400e-06,8.127743607746071022e-09,5.312476057959132919e-06,4.197907159745028594e+00
3.200000000000000067e-01,4.117332766794325138e+00,1.915604991153306515e-04,1.087711069999274206e-06,1.179076429351467617e-08,4.596793195532765684e-06,4.117135510000180076e+00
3.210000000000000075e-01,4.033827708968118486e+00,1.876299172890324670e-04,1.052142183559676042e-06,1.589066534041740528e-08,4.484664778081318921e-06,4.033634526353202077e+00
3.220000000000000084e-01,3.947797926966962745e+00,1.836202340060628523e-04,1.059085505888565927e-06,1.889255433172017722e-08,5.145180337101108229e-06,3.947608083574559501e+00
3.230000000000000093e-01,3.859445451926122317e+00,1.795894368164857244e-04,1.047684390441470672e-06,2.388422285244744518e-08,4.332913586016411684e-06,3.859260458007106376e+00
3.240000000000000102e-01,3.768986941524619105e+00,1.753266637741127229e-04,1.005003815122465805e-06,2.988562385402111730e-08,4.014446833427801618e-06,3.768806565524572605e+00
3.249999999999999556e-01,3.676638345388090201e+00,1.709791426530718949e-04,1.000691486484901203e-06,3.391295032754185501e-08,4.920204686843328214e-06,3.676461411436313664e+00
3.259999999999999565e-01,3.582605591499609332e+00,1.667213184006249762e-04,9.953583603775932793e-07,3.969132653387343755e-08,4.149066186082057756e-06,3.582433686065335632e+00
3.269999999999999574e-01,3.487109996889493857e+00,1.622480975844125108e-04,9.512361624124479639e-07,4.746104294096656922e-08,3.489551774781445690e-06,3.486943260542929135e+00
3.279999999999999583e-01,3.390374086224920980e+00,1.576403175983414132e-04,9.341263597340646808e-07,5.267386729370519997e-08,4.589985144499450009e-06,3.390210869121951021e+00
3.289999999999999591e-01,3.292601708014644579e+00,1.532207643802104675e-04,9.316575959566890156e-07,5.875303789264246726e-08,4.043152658545110274e-06,3.292443453686971999e+00
3.299999999999999600e-01,3.194009508189039170e+00,1.486561435696379975e-04,8.910520377522736831e-07,6.789769376563976629e-08,2.979075694809189754e-06,3.193856914020043014e+00
3.309999999999999609e-01,3.094820445981542267e+00,1.438842687404694599e-04,8.622813019174118797e-07,7.452328723717067496e-08,4.130340542417615168e-06,3.094671494567670322e+00
3.319999999999999618e-01,2.995231712810241032e+00,1.393589654023960622e-04,8.584993709919891455e-07,8.059573093433495477e-08,3.980816266801339326e-06,2.995087433933469878e+00
3.329999999999999627e-01,2.895446688814758307e+00,1.348076657015414973e-04,8.246597603856770273e-07,9.048683149956784688e-08,2.549624585016612267e-06,2.895308416377879723e+00
3.339999999999999636e-01,2.795681668838100542e+00,1.299821154516767594e-04,7.875664921525918051e-07,9.870432481170095872e-08,3.549588381336476175e-06,2.795547250863450461e+00
3.349999999999999645e-01,2.696123689531868539e+00,1.254046832374153687e-04,7.782472162424518355e-07,1.047320066175286651e-07,3.906503622026410915e-06,2.695993495365786252e+00
3.359999999999999654e-01,2.596955911880840961e+00,1.209494583978440533e-04,7.522493093200295988e-07,1.145628495842934382e-07,2.247262138669500500e-06,2.596831848348145400e+00
3.369999999999999662e-01,2.498380318144179935e+00,1.161861685246557666e-04,7.123721529133456116e-07,1.243777481875146876e-07,2.888413919817911468e-06,2.498260406811834144e+00
3.379999999999999671e-01,2.400570874947176137e+00,1.116144762446710109e-04,6.943305810792250438e-07,1.307025549578791455e-07,3.760935083174568578e-06,2.400454674502712216e+00
3.389999999999999680e-01,2.303685780128658322e+00,1.073137166880308016e-04,6.731746975995116862e-07,1.395183324466280379e-07,2.087232532842770634e-06,2.303575566486407489e+00
3.399999999999999689e-01,2.207905218886697885e+00,1.027229768242006794e-04,6.366622566871506767e-07,1.503589920822669904e-07,2.214870822843584250e-06,2.207799494017802289e+00
3.409999999999999698e-01,2.113387280800471668e+00,9.822308567562837358e-05,6.119430232961809716e-07,1.579512697612198333e-07,3.505440914024826015e-06,2.113284782379588833e+00
3.419999999999999707e-01,2.020262801153725807e+00,9.411357297673486361e-05,5.909070264993708154e-07,1.656015348320793282e-07,2.054668878427926519e-06,2.020165876403309468e+00
3.429999999999999716e-01,1.928683691503704223e+00,8.978906299086201483e-05,5.588130763878657571e-07,1.758538804600460623e-07,1.604489347665678379e-06,1.928591563284408839e+00
3.439999999999999725e-01,1.838789190347193347e+00,8.543497718240536864e-05,5.312936505679662368e-07,1.846930501527145290e-07,3.126799710724312565e-06,1.838699912583599438e+00
3.449999999999999734e-01,1.750682461558021652e+00,8.153821525027680843e-05,5.091504720559710319e-07,1.922115444607286306e-07,2.104090484654402089e-06,1.750598117890270311e+00
3.459999999999999742e-01,1.664482450215451603e+00,7.754892151294575438e-05,4.810911641754846488e-07,2.012587551820417009e-07,1.115964900175462593e-06,1.664403102979119087e+00
3.469999999999999751e-01,1.580306390914238079e+00,7.341837549646460436e-05,4.532321587325817849e-07,2.103349504382399587e-07,2.635209115879419162e-06,1.580229673762516551e+00
3.479999999999999760e-01,1.498231017185945202e+00,6.974817653667428688e-05,4.294712908143480249e-07,2.181008423155126636e-07,2.172407283702057752e-06,1.498158449029991734e+00
3.489999999999999769e-01,1.418339947989337713e+00,6.613443100612434607e-05,4.047396364166043271e-07,2.260582692047692039e-07,7.858448499458172267e-07,1.418272396915575939e+00
3.499999999999999778e-01,1.340725351207400440e+00,6.230175524443777482e-05,3.790579782573470636e-07,2.345343988453749220e-07,2.069832744700969157e-06,1.340660366027034200e+00
3.509999999999999787e-01,1.265439649559443103e+00,5.887114830789724626e-05,3.542928803498985601e-07,2.424320862610354680e-07,2.198051272505115843e-06,1.265377983634896175e+00
3.519999999999999796e-01,1.192531300802027294e+00,5.564550311876989867e-05,3.312026733188163816e-07,2.497593848751272003e-07,6.217973813125440914e-07,1.192474452539469043e+00
3.529999999999999805e-01,1.122064903803416058e+00,5.217330750219200053e-05,3.087397615880845234e-07,2.572932764211750844e-07,1.490475883555129549e-06,1.122010673986992391e+00
3.539999999999999813e-01,1.054070951324604044e+00,4.899881174173969709e-05,2.849019752282672078e-07,2.646434820196028281e-07,2.137050357775147021e-06,1.054019265917047310e+00
3.549999999999999822e-01,9.885652337901532638e-01,4.615104722079519848e-05,2.629954680815022882e-07,2.712320233208266531e-07,6.019897887199825889e-07,9.885179465256523912e-01
3.559999999999999831e-01,9.255833671139147567e-01,4.308287707533466060e-05,2.435780774652485963e-07,2.780029878528964903e-07,9.612482300748718294e-07,9.255388014075440761e-01
3.569999999999999840e-01,8.651361289545287381e-01,4.018539143268980509e-05,2.217618327150948306e-07,2.848105282476708226e-07,1.971198314002329653e-06,8.650934657924210791e-01
3.579999999999999849e-01,8.072109433340212137e-01,3.769023531755823843e-05,2.011078193248369584e-07,2.903469075513893378e-07,6.811491150037558505e-07,8.071720804948617767e-01
3.589999999999999858e-01,7.518145472392258055e-01,3.504595160932596674e-05,1.846754506055615313e-07,2.959727397181224792e-07,5.332898392234968738e-07,7.517784873495869657e-01
3.599999999999999867e-01,6.989398826172933399e-01,3.244821791410842107e-05,1.658865599888834077e-07,3.022978425336482871e-07,1.707791787159019999e-06,6.989052584231895127e-01
3.609999999999999876e-01,6.485513989283311354e-01,3.027365964944240615e-05,1.467022770101704946e-07,3.069284347436484401e-07,8.033345336442568728e-07,6.485198683034363309e-01
3.619999999999999885e-01,6.006287795013134367e-01,2.804874737724831859e-05,1.327940130976741339e-07,3.110317158449707667e-07,2.370597549218420907e-07,6.006000498684522793e-01
3.629999999999999893e-01,5.551487441799313194e-01,2.577069935429064369e-05,1.177548532989049113e-07,3.166414523226110083e-07,1.376953888049367966e-06,5.551211621303833166e-01
3.639999999999999902e-01,5.120585027211206341e-01,2.388491186526567946e-05,1.007214350791255915e-07,3.206463719888928810e-07,9.155518327518365464e-07,5.120332808896155274e-01
3.649999999999999911e-01,4.713141531109353299e-01,2.205350072441523285e-05,8.880962219514673398e-08,3.230899322471081326e-07,7.776244296928753563e-08,4.712916099482135079e-01
3.659999999999999920e-01,4.328777693701316154e-01,2.010712303610258614e-05,7.764712324042761860e-08,3.275725224542010934e-07,1.021977638805701662e-06,4.328562350498110223e-01
3.669999999999999929e-01,3.966847602631310976e-01,1.848285715280187857e-05,6.366027567719624433e-08,3.311735653884702026e-07,9.785823589778597229e-07,3.966649039897782725e-01
3.679999999999999938e-01,3.626724025031644039e-01,1.700355778226196409e-05,5.352014656885906784e-08,3.320974281919906616e-07,3.729615723769623755e-08,3.626549760316501447e-01
3.689999999999999947e-01,3.307899396073654685e-01,1.538877774140092651e-05,4.582931614603355017e-08,3.349979539392461499e-07,6.877220246749921416e-07,3.307734822803293229e-01
3.699999999999999956e-01,3.009656914111744630e-01,1.400476938450439970e-05,3.562783481235320800e-08,3.382173533352768697e-07,9.729990863150091284e-07,3.009503397975155092e-01
3.709999999999999964e-01,2.731236352753094732e-01,1.282784846196730798e-05,2.747505841680079754e-08,3.379633649119025590e-07,8.132833149208522838e-08,2.731103606600926992e-01
3.719999999999999973e-01,2.472024512045765954e-01,1.153063712309756916e-05,2.259328908890873591e-08,3.389344761471605022e-07,4.102759142749130064e-07,2.471901487637739869e-01
3.729999999999999982e-01,2.231271656995751640e-01,1.037050157493806448e-05,1.647422215243741968e-08,3.415797752924430449e-07,8.996602152361386339e-07,2.231155374837875405e-01
3.739999999999999991e-01,2.008141228584126026e-01,9.444852301674962084e-06,1.086795941579917822e-08,3.406183039932059793e-07,1.692043507916610635e-07,2.008041573154967230e-01
3.750000000000000000e-01,1.801942283359732333e-01,8.437962159044661497e-06,8.214380448937386889e-09,3.395709093835251675e-07,2.105278314984202721e-07,1.801852320606928681e-01
3.760000000000000009e-01,1.611921173432030174e-01,7.487498218994927427e-06,5.940140233605893821e-09,3.412489136428542683e-07,7.754409752428285737e-07,1.611835072149548909e-01
3.770000000000000018e-01,1.437217451619976494e-01,6.766014508325863530e-06,3.508790323223189511e-09,3.399624534231443475e-07,2.634356181322871916e-07,1.437143722406274415e-01
3.780000000000000027e-01,1.277094581860860611e-01,6.012008266442237929e-06,2.835383502418709678e-09,3.370831605445124034e-07,9.204973633858644103e-08,1.277030142095392229e-01
3.790000000000000036e-01,1.130816723628385312e-01,5.256179393701438852e-06,3.769036893769712734e-09,3.373508544698414607e-07,6.256682300031145949e-07,1.130754493953234630e-01
3.800000000000000044e-01,9.975435392173349902e-02,4.698921317764293239e-06,4.902604574268405295e-09,3.359941429318312385e-07,3.365626743773920385e-07,9.974897754099384950e-02
3.810000000000000053e-01,8.765269184989374351e-02,4.154711549182177807e-06,6.345227145782090602e-09,3.317560743597931262e-07,4.370908618896330845e-08,8.764815532795686148e-02
3.820000000000000062e-01,7.670653859694741283e-02,3.575374777964683690e-06,9.717268047315657140e-09,3.301152922430192736e-07,4.768520509829310821e-07,7.670214653755817735e-02
3.830000000000000071e-01,6.683719710729492391e-02,3.150389841524771891e-06,1.436112739330792150e-08,3.284740407944325916e-07,3.751634184877032970e-07,6.683332871886672744e-02
3.840000000000000080e-01,5.797197086501656993e-02,2.772093235040995784e-06,1.832157709919554641e-08,3.235720628357210808e-07,4.492878338655665269e-08,5.796881194935820519e-02
3.850000000000000089e-01,5.004547544924944913e-02,2.347153985304645988e-06,2.355648749996780698e-08,3.201054185572111756e-07,3.486275113955455297e-07,5.004243600584669383e-02
3.860000000000000098e-01,4.298656832567352565e-02,2.029551560386307646e-06,3.117918770388486971e-08,3.178184694496333860e-07,3.776324001187531173e-07,4.298381214405586764e-02
3.870000000000000107e-01,3.672749362333475875e-02,1.776623411098455479e-06,3.800499029840979199e-08,3.126316797218112658e-07,7.271287661938108764e-08,3.672529365037702220e-02
3.880000000000000115e-01,3.120873569505067807e-02,1.480636136905698305e-06,4.489678551513210900e-08,3.075673886688108046e-07,2.524610509620614734e-07,3.120665013368862512e-02
3.890000000000000124e-01,2.636793494897942194e-02,1.250694422984611676e-06,5.470060797074418548e-08,3.042644858483099716e-07,3.521862054405990408e-07,2.636597310325717800e-02
3.900000000000000133e-01,2.214441556322670202e-02,1.088753044534660943e-06,6.442732662671159429e-08,2.990510615563193864e-07,1.068129248622949000e-07,2.214285651886912371e-02
3.910000000000000142e-01,1.848543604324659820e-02,8.947420655886313622e-07,7.312229905605192611e-08,2.928980713954263989e-07,1.897616907072284281e-07,1.848398551911984919e-02
3.920000000000000151e-01,1.533786546101475155e-02,7.358499653054456860e-07,8.432760687601374206e-08,2.882892877529832300e-07,3.111804141139809662e-07,1.533644581374070393e-02
3.930000000000000160e-01,1.264943743464688047e-02,6.377659546251160458e-07,9.653951517485799140e-08,2.829657834239303033e-07,1.336284647664356443e-07,1.264828653492888928e-02
3.940000000000000169e-01,1.037484243397662417e-02,5.195288974863175774e-07,1.073896378167903018e-07,2.763377661525287110e-07,1.546869881873032014e-07,1.037378449068698111e-02
3.950000000000000178e-01,8.470069150805935657e-03,4.167020970672931173e-07,1.195557902014926421e-07,2.704887294280188547e-07,2.666958404777673159e-07,8.468995708348761586e-03
3.960000000000000187e-01,6.891785664727083371e-03,3.623237676287101365e-07,1.333292817357894923e-07,2.647410910573852255e-07,1.471136009856718403e-07,6.890878156985675781e-03
3.970000000000000195e-01,5.602449913652797313e-03,2.965936269143727105e-07,1.464030987821696810e-07,2.579893710728311658e-07,1.375270782193657603e-07,5.601611400477808297e-03
3.980000000000000204e-01,4.566704361328681808e-03,2.357854992616496159e-07,1.596410212409927485e-07,2.512392602619973830e-07,2.271728040407387866e-07,4.565830522743876720e-03
3.990000000000000213e-01,3.749986708453764261e-03,2.107041291467024239e-07,1.741181123455530271e-07,2.448656352532739585e-07,1.475416791090440691e-07,3.749209478897909485e-03
4.000000000000000222e-01,3.122476271711679529e-03,1.786432356048431980e-07,1.889965604031143354e-07,2.381414317461710067e-07,1.285089373363311996e-07,3.121741981546589158e-03
4.010000000000000231e-01,2.656785539516142748e-03,1.468441536327116023e-07,2.035788933113667786e-07,2.309201101146430849e-07,1.963900059155387935e-07,2.656007806353168424e-03
4.020000000000000240e-01,2.326447848370840742e-03,1.407822897967975001e-07,2.181688405573050910e-07,2.238369135046186309e-07,1.389901909511334058e-07,2.325726070136030846e-03
4.030000000000000249e-01,2.108926313287409152e-03,1.285259426638117239e-07,2.340319308567450254e-07,2.170924494367007633e-07,1.202449857443765254e-07,2.108226417978707572e-03
4.040000000000000258e-01,1.983981872925506297e-03,1.143654912022382347e-07,2.501878718512535522e-07,2.098312263409623072e-07,1.739044877175666212e-07,1.983233583848394155e-03
4.050000000000000266e-01,1.932257816221028207e-03,1.197397080458301851e-07,2.647572850413370553e-07,2.021709662198445427e-07,1.266653427841569499e-07,1.931544482918937143e-03
4.060000000000000275e-01,1.937721431283856172e-03,1.180548906910716612e-07,2.805607302363537642e-07,1.952461502647506975e-07,1.089613336976796997e-07,1.937018608178966376e-03
4.070000000000000284e-01,1.986361590521959746e-03,1.124901680039024370e-07,2.981612017004475762e-07,1.882257372815129151e-07,1.566580744541808425e-07,1.985606055340519496e-03
4.080000000000000293e-01,2.064809343034539925e-03,1.234291384231353458e-07,3.130135262946371821e-07,1.803038250405280366e-07,1.147078586620859352e-07,2.064077888686119584e-03
4.090000000000000302e-01,2.162514720630902103e-03,1.267619373652227036e-07,3.278379876917343861e-07,1.730796642743087455e-07,9.426738840132722557e-08,2.161792773653169360e-03
4.100000000000000311e-01,2.270696865396749052e-03,1.235192070227362360e-07,3.462444562903758378e-07,1.663874317348380812e-07,1.409697694235548087e-07,2.269919744532277427e-03
4.110000000000000320e-01,2.380844364216117351e-03,1.354086690316901582e-07,3.618722024300444946e-07,1.585836759565504409e-07,1.051317968957663716e-07,2.380083367871803184e-03
4.120000000000000329e-01,2.486754438254914872e-03,1.406917030790591252e-07,3.752315157524556791e-07,1.510746771345074696e-07,7.796206572216765592e-08,2.486009478293226601e-03
4.130000000000000338e-01,2.583828445064331996e-03,1.362655188380216376e-07,3.933752676753510977e-07,1.446480498146261069e-07,1.240856712092435163e-07,2.583030070556794830e-03
4.140000000000000346e-01,2.667350818927044422e-03,1.456919346108616367e-07,4.101113260107091998e-07,1.372885027861472126e-07,9.781910616782070357e-08,2.666559908057468831e-03
4.150000000000000355e-01,2.734342473037874779e-03,1.512586217898095384e-07,4.220958888785690565e-07,1.296694058932517050e-07,6.254613634409522346e-08,2.733576902984969064e-03
4.160000000000000364e-01,2.783331334032578507e-03,1.444625413644420307e-07,4.387701170878866084e-07,1.233935829016313332e-07,1.049917098734275738e-07,2.782519716081351124e-03
4.170000000000000373e-01,2.812438670936159499e-03,1.493260858713755497e-07,4.564853106779946721e-07,1.166673665816678606e-07,9.129560423922337795e-08,2.811624896568789243e-03
4.180000000000000382e-01,2.820897925711734859e-03,1.541537431064994238e-07,4.676496280805928648e-07,1.092195035491126579e-07,4.995653634854824065e-08,2.820116946300649935e-03
4.190000000000000391e-01,2.809358240287117975e-03,1.453713128710088290e-07,4.818853147041845243e-07,1.030251540657515551e-07,8.436409358154960109e-08,2.808543594411895290e-03
4.199999999999999845e-01,2.777930240704361026e-03,1.449441772093868466e-07,4.998921514315316079e-07,9.697313731045125826e-08,8.379388204399827731e-08,2.777104637356365459e-03
4.209999999999999853e-01,2.727221493579935329e-03,1.482860300844614517e-07,5.109537700364632563e-07,8.999882780035358873e-08,4.091164984925868509e-08,2.726431343302164988e-03
4.219999999999999862e-01,2.659109498980788758e-03,1.386461879664653336e-07,5.223115011480143110e-07,8.392298700902335824e-08,6.392953156135002588e-08,2.658300688773103816e-03
4.229999999999999871e-01,2.574958727416215391e-03,1.334377916450843211e-07,5.394978725878120565e-07,7.848223027015471458e-08,7.414652611583041544e-08,2.574133162995596337e-03
4.239999999999999880e-01,2.476104657059392377e-03,1.347662567289651896e-07,5.509663626565501148e-07,7.221538011225653914e-08,3.490544001162128064e-08,2.475311803619882883e-03
4.249999999999999889e-01,2.364924873811005777e-03,1.254551463082164506e-07,5.596313345654940824e-07,6.640070813954088241e-08,4.559901798996040567e-08,2.364127787604002572e-03
4.259999999999999898e-01,2.243417095221986700e-03,1.168622520848096160e-07,5.747889291064014796e-07,6.148407543386539374e-08,6.222550099060191193e-08,2.242601734464371149e-03
4.269999999999999907e-01,2.113178162454678894e-03,1.159681142475086783e-07,5.866878033476613304e-07,5.604864140027791547e-08,3.067547796974838561e-08,2.112388782417713717e-03
4.279999999999999916e-01,1.976551775961652574e-03,1.078100888157780259e-07,5.933132835170559181e-07,5.069464330220631447e-08,3.074925002474052201e-08,1.975769208695992828e-03
4.289999999999999925e-01,1.835671526288458867e-03,9.763223810625884074e-08,6.055090922101631832e-07,4.625300346185348421e-08,4.889970566817612675e-08,1.834873232249012442e-03
4.299999999999999933e-01,1.692078599638788998e-03,9.472123904704394358e-08,6.173186399418360092e-07,4.166742215568952019e-08,2.685864930434859920e-08,1.691298033688340028e-03
4.309999999999999942e-01,1.547744963966642172e-03,8.805515969738244615e-08,6.227026215590707188e-07,3.696659735612978481e-08,1.984476258175954628e-08,1.546977394825447888e-03
4.319999999999999951e-01,1.404575742548067442e-03,7.800840563273844847e-08,6.315248341179586474e-07,3.301870581699356699e-08,3.559959621500648052e-08,1.403797591006284741e-03
4.329999999999999960e-01,1.263855223270902994e-03,7.368887673377122778e-08,6.423487747203216666e-07,2.923805604873575931e-08,2.254524816996116511e-08,1.263087402315230152e-03
4.339999999999999969e-01,1.127018225311605124e-03,6.847024495734751600e-08,6.471080772848005230e-07,2.532620326570808112e-08,1.249955754897393854e-08,1.126264821228548357e-03
4.349999999999999978e-01,9.955142960490043994e-04,5.982770203969093398e-08,6.527186960670021777e-07,2.194751793690617767e-08,2.376882803174690146e-08,9.947560333049289792e-04
4.359999999999999987e-01,8.702573293799583526e-04,5.496588845611606657e-08,6.615684963237502971e-07,1.891233272623053520e-08,1.752722949429601470e-08,8.695043554329579157e-04
4.369999999999999996e-01,7.521115994024508197e-04,5.097328484034822984e-08,6.658949650981642366e-07,1.584827184040509417e-08,7.809812309640770031e-09,7.513710730683622599e-04
4.380000000000000004e-01,6.419738990763531900e-04,4.440519658455318893e-08,6.688902047015083475e-07,1.313612652023573946e-08,1.441808258125627624e-08,6.412330494659656708e-04
4.390000000000000013e-01,5.403428996565025864e-04,3.989528889634968042e-08,6.750265506863187776e-07,1.081154845260866986e-08,1.224989449392210512e-08,5.396049163739733995e-04
4.400000000000000022e-01,4.475651233447047587e-04,3.692127416511213723e-08,6.786446643225715060e-07,8.590600842979441813e-09,4.806349626418787153e-09,4.468361604557476901e-04
4.410000000000000031e-01,3.639963891737575674e-04,3.253672045052035270e-08,6.797452564083647270e-07,6.622247056134190941e-09,7.905303019866917185e-09,3.632695796468226679e-04
4.420000000000000040e-01,2.897318876752479175e-04,2.907155965202820710e-08,6.828723469603768740e-07,5.005423652918269414e-09,7.501259577534455004e-09,2.890074370854050665e-04
4.430000000000000049e-01,2.246984960470308802e-04,2.701864620086721780e-08,6.852076485455788156e-07,3.590844273501847798e-09,2.821701804580679361e-09,2.239798572062063448e-04
4.440000000000000058e-01,1.687998509922462561e-04,2.454534111545581379e-08,6.849923623345848300e-07,2.402088096097926978e-09,4.013900147168561602e-09,1.680838973005529483e-04
4.450000000000000067e-01,1.217860228443584604e-04,2.246982033317924933e-08,6.852736664230363170e-07,1.509001880930747720e-09,4.042214609934005364e-09,1.210727281411113796e-04
4.460000000000000075e-01,8.327800698904397141e-05,2.133585829721692049e-08,6.856881237118007109e-07,8.594549064830870654e-10,1.641835335894146043e-09,8.256848171679258058e-05
4.470000000000000084e-01,5.285668603096809376e-05,2.034405406440787318e-08,6.844216911671170362e-07,4.416805190813715817e-10,2.210983961057554560e-09,5.214926762125643238e-05
4.480000000000000093e-01,3.001986366301746787e-05,1.963380090682120269e-08,6.823548958735755593e-07,2.843202506539528969e-10,2.318818133174820733e-09,2.931527182785324245e-05
4.490000000000000102e-01,1.419478240660958499e-05,1.942309391718685083e-08,6.803819724498464019e-07,3.698232793788093858e-10,1.434813139350869455e-09,1.349317270382382130e-05
4.500000000000000111e-01,4.776288823959363196e-06,1.950615145530230605e-08,6.779838065505640330e-07,6.844816493265618713e-10,1.963582783890715080e-09,4.076150801520279587e-06
4.510000000000000120e-01,1.121140354034490764e-06,1.986295942590581204e-08,6.741970007170518887e-07,1.251317746970610532e-09,2.361415132543128245e-09,4.234676610120192966e-07
4.520000000000000129e-01,2.565683645744412070e-06,2.048743482090311188e-08,6.697058344522537687e-07,2.051752103368132134e-09,2.523872137904000751e-09,1.870914752229982887e-06
4.530000000000000138e-01,8.438481080729360326e-06,2.135020484488468785e-08,6.658449882848840474e-07,3.050284319600744887e-09,2.967156499965920613e-09,7.745268446780024466e-06
4.540000000000000147e-01,1.806600327593044667e-05,2.236353225634108541e-08,6.608588971325411468e-07,4.299798709353742628e-09,3.876761194435655830e-09,1.737460428663777445e-05
4.550000000000000155e-01,3.078462569143177347e-05,2.358994776426393279e-08,6.540768921803240432e-07,5.792668164548032659e-09,5.132819772388639190e-09,3.009603336355024905e-05
4.560000000000000164e-01,4.594702990746991867e-05,2.504140391098484975e-08,6.483815051058598945e-07,7.430823326471290453e-09,5.210516244943683100e-09,4.526096565888165768e-05
4.570000000000000173e-01,6.294176143806939515e-05,2.634886561473667267e-08,6.424909415173534869e-07,9.297278763702672832e-09,6.461323838292324421e-09,6.225716302833530830e-05
4.580000000000000182e-01,8.118211283709255756e-05,2.782100032898336629e-08,6.338929198223799684e-07,1.144357676898069447e-08,9.217153127399394867e-09,8.049973818704481902e-05
4.590000000000000191e-01,1.001044414457606858e-04,2.970762528296965654e-08,6.260959403062399091e-07,1.368646945386610903e-08,8.875912169638391542e-09,9.942607549854797172e-05
4.600000000000000200e-01,1.192206585390085760e-04,3.109799209189027899e-08,6.193365957046611305e-07,1.609456914292445288e-08,9.827243688772451738e-09,1.185443021383803230e-04
4.610000000000000209e-01,1.380801293443139656e-04,3.242413198811462105e-08,6.095201302452238894e-07,1.882954157657702106e-08,1.444805821530870117e-08,1.374049074822887378e-04
4.620000000000000218e-01,1.562371004281059509e-04,3.455479449633918620e-08,5.996003433028276418e-07,2.164404215647664336e-08,1.414024472311627671e-08,1.555671610034271802e-04
4.630000000000000226e-01,1.733524408109019031e-04,3.598564564443717644e-08,5.917994663251755916e-07,2.452305346898934573e-08,1.393095881342548470e-08,1.726862016866498773e-04
4.640000000000000235e-01,1.891480245016798588e-04,3.685487379322623544e-08,5.812940295087988111e-07,2.775932207255205853e-08,2.034044513623279394e-08,1.884817758311690570e-04
4.650000000000000244e-01,2.033127172271117209e-04,3.896501593556190598e-08,5.694997350915846987e-07,3.110434466016338618e-08,2.099250405648350749e-08,2.026521556273679233e-04
4.660000000000000253e-01,2.156501996096878387e-04,4.050418327030433888e-08,5.604225960153098875e-07,3.439506295891491986e-08,1.896268833670132619e-08,2.149959150791066163e-04
4.670000000000000262e-01,2.260643921157203418e-04,4.078066076653074785e-08,5.495951413382790726e-07,3.802953553555101792e-08,2.644424827884894524e-08,2.254095425298011232e-04
4.680000000000000271e-01,2.343841750133578887e-04,4.255487600103650337e-08,5.363851967583889820e-07,4.184593512869931635e-08,2.913856132590776118e-08,2.337342504441438664e-04
4.689999999999999725e-01,2.405284984647544969e-04,4.428274864020016662e-08,5.258479669959651032e-07,4.550319035005073348e-08,2.521413280949706176e-08,2.398876504259587952e-04
4.699999999999999734e-01,2.445652831931292934e-04,4.404115352364237508e-08,5.148519420971153828e-07,4.943112392408872285e-08,3.252210141403088327e-08,2.439244368721704291e-04
4.709999999999999742e-01,2.464601340699926245e-04,4.518737962482325489e-08,5.007994052714425043e-07,5.363574620948928345e-08,3.804401473277180014e-08,2.458224675241540806e-04
4.719999999999999751e-01,2.462111547455612861e-04,4.710823552197597997e-08,4.887811867460569064e-07,5.762110127248501926e-08,3.288743641415064699e-08,2.455847567856065923e-04
