energy_au,total_recorded_SI,n1_l0_m+0,n2_l0_m+0,n2_l1_m-1,n2_l1_m+0,n2_l1_m+1,n3_l0_m+0,n3_l1_m-1,n3_l1_m+0,n3_l1_m+1,n3_l2_m-2,n3_l2_m-1,n3_l2_m+0,n3_l2_m+1,n3_l2_m+2,n5_l2_m-2,n5_l2_m+2,n5_l4_m-4,n5_l4_m-2,n5_l4_m+2,n5_l4_m+4
4.264999999999999902e-01,1.611434467884505819e-05,2.332708607481507047e-08,4.762551946810263993e-06,3.095689318103259096e-09,4.066597117928987279e-07,1.086963000684020997e-05,1.971787211872941160e-14,2.636409927377099506e-09,2.119044411731768803e-14,4.474142595721693433e-15,1.039496596103030260e-09,8.950485894117801831e-15,1.769045895102090524e-14,9.401918871661400770e-15,4.421292401306799430e-15,1.120927345730421198e-09,1.957691974948583967e-19,1.092580917032011805e-12,4.428222571182820619e-08,1.882495058296243578e-23,4.706259230527355945e-33
4.269999999999999907e-01,1.812385800669202396e-05,2.328684018467783310e-08,4.784320831357522389e-06,3.166514686626985002e-09,3.802973741395804822e-07,1.287483918342357948e-05,2.026586164817139559e-14,3.122768643238583430e-09,2.109158846698472228e-14,4.370387893750636009e-15,1.044247981229492192e-09,9.226604789627469518e-15,1.925994852539516289e-14,9.716870249311701914e-15,4.516832493034717945e-15,1.327711451362320980e-09,2.318805410451649258e-19,1.117577232951549483e-12,5.245132879864623279e-08,2.064137237976827526e-23,4.819469589560063181e-33
4.274999999999999911e-01,2.014873873600875388e-05,2.322604474404380248e-08,4.805015149037468874e-06,3.258334338189273262e-09,3.549497581465870530e-07,1.489540751134605231e-05,2.087363492998429598e-14,3.612846697288090193e-09,2.095589156007609148e-14,4.253240297330315240e-15,1.048764825467317231e-09,9.481917290805847993e-15,2.105665685837153535e-14,1.000748292110492604e-14,4.610494232510051004e-15,1.536081384110461137e-09,2.682684414234603313e-19,1.149982986652584988e-12,6.068300426697282339e-08,2.246559393515151308e-23,4.930909939823553897e-33
4.279999999999999916e-01,2.214883316535161983e-05,2.319176637325766617e-08,4.824624436294672238e-06,3.370948273581824167e-09,3.306776499332737544e-07,1.689126121175070705e-05,2.153385290631654309e-14,4.096924852153866075e-09,2.111483193165934410e-14,4.133320944521054646e-15,1.053044843904031275e-09,9.707499770880577927e-15,2.302677048198121624e-14,1.026463520436460682e-14,4.700306755024351191e-15,1.741904902257914245e-09,3.042112354019376884e-19,1.189727591867324854e-12,6.881399391870029679e-08,2.426123502145760764e-23,5.038246120614952589e-33
4.284999999999999920e-01,2.408660350501633951e-05,2.322763283366100332e-08,4.843126045709444076e-06,3.504027728652752704e-09,3.074498175335679586e-07,1.882503820452834385e-05,2.223920186459116121e-14,4.565942779944492489e-09,2.182922935672787442e-14,4.020013471180273753e-15,1.057083093149073848e-09,9.905069574912456081e-15,2.510020600946786678e-14,1.049106697158855923e-14,4.785323351969913883e-15,1.941328915214830159e-09,3.390361127895385965e-19,1.236695018690709490e-12,7.669208682889614914e-08,2.599643282510472817e-23,5.140213813699317293e-33
4.289999999999999925e-01,2.592741493578438534e-05,2.335337440989956288e-08,4.860490454061251263e-06,3.657140439201149024e-09,2.851573485701178744e-07,2.066237468738671450e-05,2.298333456497422816e-14,5.011568198207517954e-09,2.317231565205947149e-14,3.919500465927851692e-15,1.060873130050841584e-09,1.008685674807881188e-14,2.720475623915293912e-14,1.070093623175194942e-14,4.865680320358772908e-15,2.130809062073948546e-09,3.721242627973730086e-19,1.290732710237148929e-12,8.417728686040811876e-08,2.764419069008160565e-23,5.236689293199261214e-33
4.294999999999999929e-01,2.763980602602249094e-05,2.355382916489984686e-08,4.876690035933316590e-06,3.829815678208592839e-09,2.636598140957491669e-07,2.237213054749097123e-05,2.376141797254317065e-14,5.426250988852289400e-09,2.498351215809995907e-14,3.833927656296898361e-15,1.064408926429558057e-09,1.027178008414126399e-14,2.928281141842557048e-14,1.091535120340681094e-14,4.942322954502099072e-15,2.307133085767577353e-09,4.029149159682363198e-19,1.351674535775260800e-12,9.114273099223719571e-08,2.918191715259987953e-23,5.328414211844568866e-33
4.299999999999999933e-01,2.919578484076302858e-05,2.378203692060302525e-08,4.891708037687608998e-06,4.021629233037684294e-09,2.428432523772435008e-07,2.392661433787647622e-05,2.457004507581642553e-14,5.803277153116630188e-09,2.691534036718196006e-14,3.761707740432069920e-15,1.067686827230502740e-09,1.047918874235441613e-14,3.130512927134234077e-14,1.115536968446569477e-14,5.016581763540722141e-15,2.467444237280756417e-09,4.309093838113208388e-19,1.419370781028496225e-12,9.747560587585647454e-08,3.059062714725589641e-23,5.416564048358264788e-33
4.304999999999999938e-01,3.057115508472156340e-05,2.397525632380353355e-08,4.905544204246573543e-06,4.232278301655635564e-09,2.226658714767448169e-07,2.530184085964813249e-05,2.540648665094856008e-14,6.136830751645825160e-09,2.855806735735050761e-14,3.698688821582170563e-15,1.070706777995884937e-09,1.072235207300770891e-14,3.327650191842835233e-14,1.143491807554444694e-14,5.089804060304223471e-15,2.609268072078624965e-09,4.556756972385761168e-19,1.493714580560777728e-12,1.030781972210810304e-07,3.185430376200188534e-23,5.502372648547861212e-33
4.309999999999999942e-01,3.174583725867536271e-05,2.407751505163650475e-08,4.918214654331157470e-06,4.461616964932027022e-09,2.031734626811156544e-07,2.647781319752733932e-05,2.626750731929741092e-14,6.422061969854699043e-09,2.959457913846540909e-14,3.639749282201594193e-15,1.073472297126917518e-09,1.100401667658622168e-14,3.523062829399222687e-14,1.175615685023323569e-14,5.163175347403292028e-15,2.730541746330765875e-09,4.768536979860519499e-19,1.574654436470897347e-12,1.078690387951437786e-07,3.295972117497894976e-23,5.586951502910734984e-33
4.314999999999999947e-01,3.270412531576379208e-05,2.405975973548009543e-08,4.929745757587363419e-06,4.709635209646529022e-09,1.844797066271044296e-07,2.743878391076303444e-05,2.714815541330320890e-14,6.655150395831486832e-09,2.992473277737919909e-14,3.580356375183394705e-15,1.075989139323706456e-09,1.131563505586497366e-14,3.721522229781489007e-14,1.210896488457255981e-14,5.237742533813638519e-15,2.829641094932780594e-09,4.941597626336765790e-19,1.662186814811555804e-12,1.117839764929550130e-07,3.389671673353638247e-23,5.671315045842131548e-33
4.319999999999999951e-01,3.343481933161882572e-05,2.392976819398550568e-08,4.940164103892201463e-06,4.976384536421714788e-09,1.667209829529276981e-07,2.817343230493446092e-05,2.804098266638730523e-14,6.833348227013736083e-09,2.970949925003209147e-14,3.517713489452306776e-15,1.078263106509721286e-09,1.164055927224096776e-14,3.927198223269148376e-14,1.247473970771856979e-14,5.314538418328481111e-15,2.905398955527550064e-09,5.073900149159936189e-19,1.756329890660949931e-12,1.147768905193646778e-07,3.465862671226488877e-23,5.756506536209030047e-33
4.324999999999999956e-01,3.393119873368591121e-05,2.372817611834919930e-08,4.949486242585329060e-06,5.261873661630207051e-09,1.500049533592706264e-07,2.867490324701517726e-05,2.893603035831023715e-14,6.954990130249735494e-09,2.931616939668359421e-14,3.451273716065049680e-15,1.080297808868375198e-09,1.196006767122963766e-14,4.141811655934859657e-14,1.283315840098809715e-14,5.394657715664125034e-15,2.957109105334027919e-09,5.164210354303134612e-19,1.857086738816820090e-12,1.168198535049794233e-07,3.524249516156356647e-23,5.843668868645880222e-33
4.329999999999999960e-01,3.419083864481489872e-05,2.351248043006939829e-08,4.957712059780213694e-06,5.565970696442358821e-09,1.343734254187281316e-07,2.894068390825316059e-05,2.982166713796942687e-14,7.019463928604642266e-09,2.918439445760184638e-14,3.382568066557653595e-15,1.082093220048748448e-09,1.226008003360486973e-14,4.363581650784820337e-14,1.316948868994092653e-14,5.479171029146247456e-15,2.984513390527015453e-09,5.212076380561860885e-19,1.964410810625055567e-12,1.179026283525950477e-07,3.564877517930381900e-23,5.933943517895261019e-33
4.334999999999999964e-01,3.421530876915330869e-05,2.333547594665789471e-08,4.964824353379783341e-06,5.888347951992580082e-09,1.197928861595774895e-07,2.897233534619099459e-05,3.068606542638439461e-14,7.027146088573451171e-09,2.966360723768173081e-14,3.314451966548517085e-15,1.083645584948858064e-09,1.253618878453099390e-14,4.587343628270526681e-14,1.347986835621698101e-14,5.568865324351936725e-15,2.987773827811032993e-09,5.217780179210910402e-19,2.078186454746295332e-12,1.180315747135153002e-07,3.588051161981261398e-23,6.028188274368462379e-33
4.339999999999999969e-01,3.400981599796747801e-05,2.322647984328879973e-08,4.970794848750683652e-06,6.228491533355192896e-09,1.061741212700025621e-07,2.877512984292873483e-05,3.151886476644830394e-14,6.979314228220502466e-09,3.088337911311831262e-14,3.249994961698619947e-15,1.084948732898380885e-09,1.279526851071716412e-14,4.805812098283900928e-14,1.377273744954204130e-14,5.663916443586447038e-15,2.967434977235230914e-09,5.182271939016977097e-19,2.198232303511574086e-12,1.172281715279644579e-07,3.594229217721992878e-23,6.126626736322629473e-33
4.344999999999999973e-01,3.358285112345175125e-05,2.318226781091562564e-08,4.975594465866346137e-06,6.585774871929792597e-09,9.341074814028633875e-08,2.835765953645284261e-05,3.231248107218712616e-14,6.878052439804667870e-09,3.270541292393411180e-14,3.191315529607802786e-15,1.085996318352741897e-09,1.305317859993679241e-14,5.011567232981704115e-14,1.406601640991581236e-14,5.763671492774865333e-15,2.924383394806213207e-09,5.107099354406458353e-19,2.324327224613041907e-12,1.155274226209816597e-07,3.583943204939047743e-23,6.228617383723201626e-33
4.349999999999999978e-01,3.294587842380234955e-05,2.317060295151627615e-08,4.979204043796755678e-06,6.959571765655421203e-09,8.141996827943178877e-08,2.773147249297105478e-05,3.306261868431105726e-14,6.726162992379539039e-09,3.477446215670262872e-14,3.138685143208161435e-15,1.086784161076282918e-09,1.332947428149625777e-14,5.199099168742656303e-14,1.438114549000644797e-14,5.866706166525564034e-15,2.859809996066139392e-09,4.994341942254632919e-19,2.456250215870284682e-12,1.129763740936188579e-07,3.557781925548524545e-23,6.332715424725717215e-33
4.354999999999999982e-01,3.211307405552523716e-05,2.314429571873592736e-08,4.981621570230436140e-06,7.349369341252548091e-09,7.016960738016069795e-08,2.691076401955081615e-05,3.376779896583061883e-14,6.527091164426666401e-09,3.664793691454587194e-14,3.090180903575139997e-15,1.087311823390246769e-09,1.364107448913091331e-14,5.366234812647080702e-14,1.473617801240391549e-14,5.971222315914989907e-15,2.775178220284322922e-09,4.846555469828144451e-19,2.593820272221083607e-12,1.096328567582299007e-07,3.516459309723006236e-23,6.437094793456304933e-33
4.359999999999999987e-01,3.110108848906064874e-05,2.305986643275720570e-08,4.982863306292061891e-06,7.754840623900678481e-09,5.968259396991926808e-08,2.591211591357719374e-05,3.442804828913517585e-14,6.284861501029745782e-09,3.795483752321324989e-14,3.042046446090289832e-15,1.087582855135967071e-09,1.399713450606671615e-14,5.514496923608471978e-14,1.514037305376806016e-14,6.075703166805251307e-15,2.672197241995599744e-09,4.666725175656236803e-19,2.736921996958428168e-12,1.055644238610776575e-07,3.460945720486588970e-23,6.540241748786396275e-33
4.364999999999999991e-01,2.992879126204780181e-05,2.289353160743815627e-08,4.982958510796415140e-06,8.175850667831540168e-09,5.001994221763822896e-08,2.475424861333907337e-05,3.504317526181364887e-14,6.004017107635837431e-09,3.852486615490835476e-14,2.989735565271049011e-15,1.087603641976946702e-09,1.439685301836686769e-14,5.648318246813371214e-14,1.559209946286835227e-14,6.179611387767584373e-15,2.552796593971910808e-09,4.458221413023149612e-19,2.885507764867791388e-12,1.008473413580870257e-07,3.392610026091249570e-23,6.641692600708022701e-33
4.369999999999999996e-01,2.861695860706107538e-05,2.264876691718508750e-08,4.981939852300383969e-06,8.612394270665557865e-09,4.125171034190079724e-08,2.345774119454091950e-05,3.561121061051009065e-14,5.689551182041410146e-09,3.844128930704194953e-14,2.929397858823822810e-15,1.087381312915430604e-09,1.483082734633657346e-14,5.773418507910171580e-14,1.608060904559319754e-14,6.283860027847489195e-15,2.419097514837906354e-09,4.224749506791436854e-19,3.039575739632189924e-12,9.556544719268340158e-08,3.313306206499651743e-23,6.742530529483960456e-33
4.375000000000000000e-01,2.718788374172159285e-05,2.235332442642471403e-08,4.979833141042564249e-06,9.064488132818965909e-09,3.342900214936877611e-08,2.204468455286182882e-05,3.612753168877015407e-14,5.346822499042903558e-09,3.800082990115127097e-14,2.859382000458487502e-15,1.086921499681556835e-09,1.528528892387455633e-14,5.894914775942483149e-14,1.659084569045311478e-14,6.390839773617882138e-15,2.273377397911107006e-09,3.970287487395296103e-19,3.199131813988472897e-12,8.980873837588054131e-08,3.225351526756916110e-23,6.845413256049342884e-33
4.380000000000000004e-01,2.566491715183695301e-05,2.204774327733098878e-08,4.976650144311824722e-06,9.532056559877897639e-09,2.656789870380033495e-08,2.053825841483953381e-05,3.658496403824319695e-14,4.981452664167763845e-09,3.759874947009525488e-14,2.781251109075633873e-15,1.086226769228152565e-09,1.574757688904236542e-14,6.015791635982433863e-14,1.710944017116330218e-14,6.503934599782595377e-15,2.118026329290487447e-09,3.699009957558118546e-19,3.364149271347288700e-12,8.367164774843342824e-08,3.131379827815563246e-23,6.954060176511020353e-33
4.385000000000000009e-01,2.407196890783233699e-05,2.177043495480970576e-08,4.972386959981319696e-06,1.001485136553058610e-08,2.064980979482810802e-08,1.896225204276281924e-05,3.697482436963438503e-14,4.599209987197225508e-09,3.758402029622645037e-14,2.699879753749479202e-15,1.085296269233466301e-09,1.621087755044286266e-14,6.136199555262587063e-14,1.762974443781600228e-14,6.626647006524217572e-15,1.955497729323068618e-09,3.415201664711428715e-19,3.534540517948368786e-12,7.725109135842640604e-08,3.034099701884586293e-23,7.072326864308585377e-33
4.390000000000000013e-01,2.243301777539937771e-05,2.154525309920672549e-08,4.967028251575610699e-06,1.051243311637180272e-08,1.563530354018119476e-08,1.734056991316083299e-05,3.728855643186582098e-14,4.205889959315580078e-09,3.813840879894630728e-14,2.622441525221266602e-15,1.084126652645875148e-09,1.667665277578056408e-14,6.253745452416721941e-14,1.815424707251538480e-14,6.761609169631685565e-15,1.788257339844132626e-09,3.123168261407953252e-19,3.710150464290566694e-12,7.064445462522094514e-08,2.936025040614611250e-23,7.203158240038951060e-33
4.395000000000000018e-01,2.077166881092592712e-05,2.137593534271622211e-08,4.960555457553311655e-06,1.102421766000211316e-08,1.148329128889405095e-08,1.569676947046081875e-05,3.751942086412576859e-14,3.807203675396870275e-09,3.922188707204727564e-14,2.556446778358586098e-15,1.082713869286753953e-09,1.715411067854359205e-14,6.364602348673795930e-14,1.869375457990224087e-14,6.909813723586902692e-15,1.618735423043754790e-09,2.827152816324020079e-19,3.890772946682944429e-12,6.394770917776634257e-08,2.839259266138903989e-23,7.347772212776206923e-33
4.400000000000000022e-01,1.911078481299074354e-05,2.124872972906901477e-08,4.952955716435492388e-06,1.154956801751572198e-08,8.166469286619070646e-09,1.405366723183678220e-05,3.766369539149995854e-14,3.408682881108414853e-09,4.060032978263132998e-14,2.507345120978093351e-15,1.081055113419716357e-09,1.765716257357814871e-14,6.465011360416841618e-14,1.926390452244511114e-14,7.070331287928507683e-15,1.449285942518126770e-09,2.531264689420682331e-19,4.076183158839411874e-12,5.725380815192381886e-08,2.745398285450696912e-23,7.505355628913815524e-33
4.405000000000000027e-01,1.747219475458686551e-05,2.114123519422684119e-08,4.944228185807307198e-06,1.208789626978177583e-08,5.677051936884031636e-09,1.243302759834079922e-05,3.772102007668398387e-14,3.015604997807783348e-09,4.194059179433670117e-14,2.476437277947056706e-15,1.079150202412733028e-09,1.820015349265310004e-14,6.552657587749569227e-14,1.988045896454891178e-14,7.240614080348525834e-15,1.282154250942094066e-09,2.239423408877660706e-19,4.266173610197432351e-12,5.065141842702049901e-08,2.655576551345708026e-23,7.673377943554990932e-33
4.410000000000000031e-01,1.587646296568707646e-05,2.103330342624466859e-08,4.934385635623341092e-06,1.263873858341894056e-08,4.022170424072233924e-09,1.085532511874386255e-05,3.769381778996073092e-14,2.632935770620923731e-09,4.293450916533239259e-14,2.459841767134167953e-15,1.077001924081252868e-09,1.879396369932395008e-14,6.627488435892039873e-14,2.055511667813614731e-14,7.417279429336289318e-15,1.119452378837482797e-09,1.955315892007667022e-19,4.460580604171525856e-12,4.422395210238351673e-08,2.570630984837190625e-23,7.848411767439196952e-33
4.415000000000000036e-01,1.434269313698083832e-05,2.091552175916747636e-08,4.923451131117763234e-06,1.320177895534627298e-08,3.213170163502223848e-09,9.339554845119429007e-06,3.758602787396248411e-14,2.265283321252715161e-09,4.340540633677887747e-14,2.448999050713784944e-15,1.074615312548999400e-09,1.944378914583601794e-14,6.691763577608295854e-14,2.129322818044549758e-14,7.597102235172486728e-15,9.631393517226810135e-10,1.682362410524666809e-19,4.659292617581027922e-12,3.804879389513160295e-08,2.491317845727377396e-23,8.027175860156673970e-33
4.420000000000000040e-01,1.288834348730521795e-05,2.079226773286090736e-08,4.911451494360480199e-06,1.377681812175667467e-08,3.255242678430485964e-09,7.903062137212833927e-06,3.740160555399424254e-14,1.916856648788190022e-09,4.336026480706681219e-14,2.432729089925935187e-15,1.071996221314122333e-09,2.014918013005779722e-14,6.749394580505865666e-14,2.209398790955151393e-14,7.777883390521358432e-15,8.150036089606023043e-10,1.423686086488385367e-19,4.862239327068067151e-12,3.219660777072427596e-08,2.418502753153331462e-23,8.207450383873445307e-33
4.425000000000000044e-01,1.152904113435624553e-05,2.067882505574791998e-08,4.898410318276660365e-06,1.436370481759048937e-08,4.142650049556075714e-09,6.561372501444033798e-06,3.714329145488726375e-14,1.591423919804369262e-09,4.297308312567292514e-14,2.400330995362983612e-15,1.069149798851872185e-09,2.090605765934444631e-14,6.804855932865428221e-14,2.295275074237889481e-14,7.958922417709750542e-15,6.766455279177487669e-10,1.182082369015406108e-19,5.069367348123754767e-12,2.673064371562164023e-08,2.353258772637382808e-23,8.388578000541208467e-33
4.430000000000000049e-01,1.027839896641856936e-05,2.059446957246045728e-08,4.884343227521940194e-06,1.496225907911694874e-08,5.861182841962703608e-09,5.328018501093044606e-06,3.681203430152752457e-14,1.292269927407744611e-09,4.251096135396430904e-14,2.344808638579485726e-15,1.066079454669837533e-09,2.170976315373218594e-14,6.862058825240288469e-14,2.386442260174092539e-14,8.140978663887001128e-15,5.494597309862722801e-10,9.599879269257414025e-20,5.280613166198104659e-12,2.170603258016039370e-08,2.296844877892284925e-23,8.571427949570340083e-33
4.435000000000000053e-01,9.147850623136869768e-06,2.055480781969200000e-08,4.869256947066613963e-06,1.557221715002027021e-08,8.395456438422562582e-09,4.214376809521599382e-06,3.640720577085216795e-14,1.022156014194433457e-09,4.223421721398195834e-14,2.265181090164358046e-15,1.062786656315586816e-09,2.255795014720521612e-14,6.923550157464057597e-14,2.482663258347734976e-14,8.325791569368860452e-15,4.346184880351000655e-10,7.594513112284492106e-20,5.495883692636012398e-12,1.716912224572841269e-08,2.250581622728431712e-23,8.757895706865449617e-33
4.440000000000000058e-01,8.146524025293921348e-06,2.056653872040767894e-08,4.853152078507877128e-06,1.619321571530652965e-08,1.173625216484648097e-08,3.229537454176409304e-06,3.592747034581667136e-14,7.832879293768184352e-10,4.230859224269519638e-14,2.167061637410481894e-15,1.059271535403109428e-09,2.345233898687263408e-14,6.990255226797643320e-14,2.584163964230955916e-14,8.515373226881077061e-15,3.330584419065098276e-10,5.821093826384392888e-20,5.715050700818904735e-12,1.315694493660057879e-08,2.215674957680565231e-23,8.950161008428610884e-33
4.445000000000000062e-01,7.281170226099905044e-06,2.062642330893318647e-08,4.836028004763752978e-06,1.682481531608556840e-08,1.588344482430945866e-08,2.380226184616122237e-06,3.537196265302204735e-14,5.772967908462525358e-10,4.275991516365356365e-14,2.061212464676782950e-15,1.055533957940426810e-09,2.439889383940336798e-14,7.061781861511143333e-14,2.691651009512569868e-14,8.711333832291779370e-15,2.454727693870399498e-10,4.291733067911141153e-20,5.937959090555627147e-12,9.696900955746296100e-09,2.193050478789117629e-23,9.149977435857027210e-33
4.450000000000000067e-01,6.556154627472873781e-06,2.072430182706123466e-08,4.817887637994600495e-06,1.746654674267766862e-08,2.084278562423231352e-08,1.670791152116398253e-06,3.474135014564697437e-14,4.052359094032928107e-10,4.348351153458146289e-14,1.960440164880467389e-15,1.051574560291404940e-09,2.540660656480819667e-14,7.137117368317150463e-14,2.806176801598877757e-14,8.914443171874732651e-15,1.723098950970036722e-10,3.014261542365985356e-20,6.164443262249048629e-12,6.806704420526426758e-09,2.183246781279665441e-23,9.358207261673851897e-33
4.455000000000000071e-01,5.973506287304718518e-06,2.084836069459897049e-08,4.798740031138825684e-06,1.811795661421527740e-08,2.661838975084979062e-08,1.103251589196009700e-06,3.403843866802811714e-14,2.675928991786895236e-10,4.429973836811970209e-14,1.875766702806829333e-15,1.047395318849044103e-09,2.648554261627375592e-14,7.215437072135696315e-14,2.928921823905998960e-14,9.124503831220325184e-15,1.137785016203560049e-10,1.992316889272170686e-20,6.394343203879124697e-12,4.494581579767647458e-09,2.186386307806894270e-23,9.574682191805874605e-33
4.460000000000000075e-01,5.533012590266972440e-06,2.099016861478267261e-08,4.778599992763511527e-06,1.877863190579095819e-08,3.320528816846833936e-08,6.773948239990929686e-07,3.326817506344967952e-14,1.643136895803586833e-10,4.503120747419948247e-14,1.813086731139469977e-15,1.042999465790924264e-09,2.764496812048466152e-14,7.296734774052204124e-14,3.060981803991717240e-14,9.340476406095476672e-15,6.985743019825240128e-11,1.225518624258472512e-20,6.627513147766686360e-12,2.759666041516729107e-09,2.202209844515116747e-23,9.798328950119543627e-33
4.465000000000000080e-01,5.232343625554661772e-06,2.114744406640140085e-08,4.757485248359106858e-06,1.944819557699680133e-08,4.058651346762579212e-08,3.909030875185606785e-07,3.243713677927568660e-14,9.483383259488482445e-11,4.557185040318477336e-14,1.771395747364349773e-15,1.038390869532851938e-09,2.889221854572536175e-14,7.382075353667463700e-14,3.203231623830214070e-14,9.560714365104177667e-15,4.030858411763162722e-11,7.096964319992360720e-21,6.863820027884732754e-12,1.592515373304400690e-09,2.230140988397151279e-23,1.002741191626681164e-32
4.470000000000000084e-01,5.067193278383486464e-06,2.132376145449433411e-08,4.735412755311003616e-06,2.012628057263171478e-08,4.873682449159796941e-08,2.394942637730096145e-07,3.155278439445918529e-14,5.811313840463878605e-11,4.592392969632323056e-14,1.743174515838315837e-15,1.033573230652771333e-09,3.023259491112573840e-14,7.473420803813696963e-14,3.356299835280421985e-14,9.783168435326214750e-15,2.469123960848496577e-11,4.371430377865758770e-21,7.103134303731908440e-12,9.756845049151720019e-10,2.269347063517592335e-23,1.025974690162758388e-32
4.475000000000000089e-01,5.031430146443831391e-06,2.152581913837021256e-08,4.712396055213053099e-06,2.081250017339654667e-08,5.763154582600285299e-08,2.170687275654580317e-07,3.062282161865632356e-14,5.267162502665429111e-11,4.619309375056442987e-14,1.716807607001613676e-15,1.028549504308931437e-09,3.167015459779872117e-14,7.573138393902814511e-14,3.520644543923910108e-14,1.000549703629312004e-14,2.237699959921667394e-11,3.968775213772479520e-21,7.345319495671108755e-12,8.843239329131582026e-10,2.318780667670922139e-23,1.049281980969502623e-32
4.480000000000000093e-01,5.117257797988337757e-06,2.175984542992276035e-08,4.688444948419734335e-06,2.150643402191175322e-08,6.725599801858633432e-08,3.158634249478929226e-07,2.965493636796410590e-14,7.662699089986213482e-11,4.654767325739910697e-14,1.680240560119993003e-15,1.023321829454619373e-09,3.320896054021855771e-14,7.683409157909515545e-14,3.696689002881529407e-14,1.022512330165788130e-14,3.256555081605887873e-11,5.749214497959058020e-21,7.590227252287196489e-12,1.286807433945787545e-09,2.377210253368793263e-23,1.072385219335818918e-32
4.485000000000000098e-01,5.315387918295265068e-06,2.202884815333716621e-08,4.663567601196709230e-06,2.220764057669602985e-08,7.761024650288595933e-08,5.266201576340586098e-07,2.865701672829291780e-14,1.277352805814720712e-10,4.716055699416699704e-14,1.624676036017360510e-15,1.017891988824106574e-09,3.485425462930788210e-14,7.805780060968304270e-14,3.884962306320092759e-14,1.043934990841925166e-14,5.430197029823169391e-11,9.546008596977175710e-21,7.837701744836204075e-12,2.145417646843069221e-09,2.443264688823289984e-23,1.094992915287201864e-32
4.490000000000000102e-01,5.615230361179598469e-06,2.233176373659191614e-08,4.637773992155514805e-06,2.291569233590542327e-08,8.870592875561390274e-08,8.387753375621422265e-07,2.763771892965109152e-14,2.034365437972684679e-10,4.815621602761279460e-14,1.547116066490853139e-15,1.012262161025847148e-09,3.661312662304601601e-14,7.941036906370532937e-14,4.086197230355180877e-14,1.064563592715471667e-14,8.649633966063133597e-11,1.516887672786673733e-20,8.087592097905089847e-12,3.417119125080463181e-09,2.515515257456105862e-23,1.116829728122796064e-32
4.495000000000000107e-01,6.005101563876146487e-06,2.266452204152161922e-08,4.611078921508500002e-06,2.363021682155658828e-08,1.005558567776689934e-07,1.240673739241912572e-06,2.660709763560640924e-14,3.009061854559048462e-10,4.958115115888456610e-14,1.450970916776026277e-15,1.006435577065546635e-09,3.849448406814010970e-14,8.089442003834546438e-14,4.301357146053852878e-14,1.084205030826308870e-14,1.279459159283072509e-10,2.240785377219768524e-20,8.339766853426091538e-12,5.054429155916676124e-09,2.592597916920865238e-23,1.137684641335013730e-32
4.500000000000000111e-01,6.472448893866632733e-06,2.302213834933509854e-08,4.583502956805156020e-06,2.435092063398858863e-08,1.131610402412086487e-07,1.719801730975803088e-06,2.557696139532532183e-14,4.171110221665803232e-10,5.140575844394909332e-14,1.344625840776206471e-15,1.000416726455157455e-09,4.050838819014947085e-14,8.251229767038409771e-14,4.531588262849106152e-14,1.102778421673310407e-14,1.773593632479505125e-10,3.103750749192011692e-20,8.594122460162614524e-12,7.006367935080167941e-09,2.673348135138912476e-23,1.157465048827630042e-32
4.505000000000000115e-01,7.004085171154343894e-06,2.340058339967409592e-08,4.555070611902356087e-06,2.507757915578250399e-08,1.265017117800984324e-07,2.263029662465244282e-06,2.456071363745674007e-14,5.488676549334191830e-10,5.355371468331147696e-14,1.238545146215570823e-15,9.942109595527036953e-10,4.266501839013026806e-14,8.427141955236440100e-14,4.778114964693015001e-14,1.120349763983517417e-14,2.333819403440261566e-10,4.082132556584604706e-20,8.850579640429508031e-12,9.219446042619440066e-09,2.756896153310433056e-23,1.176233152558870392e-32
4.510000000000000120e-01,7.586426066472426924e-06,2.379748085734432807e-08,4.525806345945273921e-06,2.580998903204545733e-08,1.405377033122243569e-07,2.856851181004104256e-06,2.357265226264530911e-14,6.929002821884547503e-10,5.594585749253980744e-14,1.141955977484657500e-15,9.878236142950273421e-10,4.497362005359456116e-14,8.618757733681391766e-14,5.042110684339192279e-14,1.137126038011475090e-14,2.946203403584779782e-10,5.151604517700706900e-20,9.109066619977512549e-12,1.163863940388968619e-08,2.842667331677384409e-23,1.194199543383399773e-32
4.515000000000000124e-01,8.205723452543809554e-06,2.421142973146037253e-08,4.495730050927488749e-06,2.654789829484026528e-08,1.552194494746562162e-07,3.487609838564722135e-06,2.262695133640274413e-14,8.458956627118515093e-10,5.854198144225966888e-14,1.060235679508897243e-15,9.812590315140259001e-10,4.744177681936048283e-14,8.828448209139842595e-14,5.324583414942885298e-14,1.153395410490512177e-14,3.596661544908556447e-10,6.287574464626840334e-20,9.369494468109384006e-12,1.420831247217870746e-08,2.930257250212819404e-23,1.211660078397284165e-32
4.520000000000000129e-01,8.848289327537818048e-06,2.464053681733520425e-08,4.464854075246256803e-06,2.729094196240924098e-08,1.705057286013235364e-07,4.141708856024429727e-06,2.173673740628147648e-14,1.004554220577022781e-09,6.136646146811293366e-14,9.938121716040812767e-16,9.745199056262625281e-10,5.007525460602520175e-14,9.058938430991008330e-14,5.626313396432658858e-14,1.169420592376883850e-14,4.271175136643174093e-10,7.465561846305085387e-20,9.631734369977152825e-12,1.687307279276223415e-08,3.019198612499171552e-23,1.228883580514956096e-32
