energy_au,total_recorded_SI,n1_l0_m+0,n2_l0_m+0,n2_l1_m-1,n2_l1_m+0,n2_l1_m+1
3.079999999999999960e-01,4.850956474041017152e+00,7.636723517693869102e-04,7.789664555858050727e-07,2.939540697479382171e-08,5.740959656646132767e-06,4.850186252367728379e+00
3.089999999999999969e-01,4.811846531140545835e+00,7.576692563203637912e-04,7.659478492531243404e-07,2.442439309871923864e-08,5.706970400887245774e-06,4.811082364541582557e+00
3.099999999999999978e-01,4.768230131835804464e+00,7.507860578908160873e-04,7.621579505220092713e-07,1.981731825804305867e-08,5.126884319957298390e-06,4.767473436918324481e+00
3.109999999999999987e-01,4.720224547396826509e+00,7.431000419676109291e-04,7.666662355551077236e-07,1.605173357116670551e-08,4.944600825793208219e-06,4.719475720036063748e+00
3.119999999999999996e-01,4.667955553990750239e+00,7.347928750471658657e-04,7.665878930731409947e-07,1.323988354925251812e-08,5.730318190294760823e-06,4.667214250969736078e+00
3.130000000000000004e-01,4.611556987506070904e+00,7.259511323619847242e-04,7.520057885079706242e-07,1.104492061232722962e-08,6.574077023481552269e-06,4.610823699245976570e+00
3.140000000000000013e-01,4.551173198840234413e+00,7.165220491918303323e-04,7.288301280304311773e-07,9.081811723332001693e-09,6.105964791487821877e-06,4.550449832914311266e+00
3.150000000000000022e-01,4.486960814262546116e+00,7.064398660265397640e-04,7.129781905967269503e-07,7.284146905814100905e-09,4.481352380879518819e-06,4.486249172781801242e+00
3.160000000000000031e-01,4.419087099612553970e+00,6.957331472742474049e-04,7.116900276406904613e-07,5.874999410145756810e-09,3.572256143702068683e-06,4.418387076644108902e+00
3.170000000000000040e-01,4.347726268779833703e+00,6.844865796914317846e-04,7.143043904855852748e-07,5.102527016426212195e-09,4.736599613166906858e-06,4.347036326193611799e+00
3.180000000000000049e-01,4.273057407055811829e+00,6.727414919851775615e-04,7.042746601101557439e-07,5.072188508130730032e-09,6.842405988718487262e-06,4.272377113810989613e+00
3.190000000000000058e-01,4.195265614383369090e+00,6.604863857156677981e-04,6.786663050478400156e-07,5.737082777165487560e-09,7.296762554784661325e-06,4.194597146831711143e+00
3.200000000000000067e-01,4.114544096319393773e+00,6.477405187240038026e-04,6.519125514399135043e-07,6.912091612101586555e-09,5.186646243664997688e-06,4.113890510329783368e+00
3.210000000000000075e-01,4.031093872757705476e+00,6.345923441130321349e-04,6.391180903145494187e-07,8.316814701749179073e-09,2.713766661085052529e-06,4.030455919212026394e+00
3.220000000000000084e-01,3.945120682402385892e+00,6.211206585863827652e-04,6.385578869417212016e-07,9.773038859694117585e-09,2.835072573163361849e-06,3.944496078340300471e+00
3.230000000000000093e-01,3.856831962647460976e+00,6.073055556657280980e-04,6.339256531117699878e-07,1.145780455142609792e-08,5.652997097531209805e-06,3.856218358711239969e+00
3.240000000000000102e-01,3.766436570681932938e+00,5.930715243893363436e-04,6.134163453424514229e-07,1.385239546774892530e-08,7.969191288736438846e-06,3.765834902697513975e+00
3.249999999999999556e-01,3.674146564756561428e+00,5.784307842634163650e-04,5.831076905166152642e-07,1.726026395934683417e-08,6.881812659980047808e-06,3.673560651791683451e+00
3.259999999999999565e-01,3.580177953730956375e+00,5.635391884240023661e-04,5.593934277400396353e-07,2.135741232680525230e-08,3.349731879926027669e-06,3.579610484059812414e+00
3.269999999999999574e-01,3.484748661088177268e+00,5.485649534740672526e-04,5.500133667205622666e-07,2.539140410868252475e-08,1.345911214224651477e-06,3.484198174818718297e+00
3.279999999999999583e-01,3.388075312726896104e+00,5.335128876347967029e-04,5.458958244174473008e-07,2.896793555675047559e-08,3.297299547729655690e-06,3.387537927675953409e+00
3.289999999999999591e-01,3.290371791805506430e+00,5.182318549981574166e-04,5.324438984120172341e-07,3.257244358292558055e-08,7.079834537809681112e-06,3.289845915099628648e+00
3.299999999999999600e-01,3.191850308576138051e+00,5.026252737273804224e-04,5.062178971311214784e-07,3.712333335642013967e-08,8.282447660246555391e-06,3.191338857513519756e+00
3.309999999999999609e-01,3.092722742875704700e+00,4.868223817518890881e-04,4.778582213980222353e-07,4.293853460742079487e-08,5.317448822603242016e-06,3.092230082248374146e+00
3.319999999999999618e-01,2.993199802827144484e+00,4.710874798073242677e-04,4.591430453619320450e-07,4.927657266565802811e-08,1.423455280776846732e-06,2.992726783472438257e+00
3.329999999999999627e-01,2.893488250765050118e+00,4.555506592772255725e-04,4.500640550723343773e-07,5.506095649627699262e-08,1.049135403803117502e-06,2.893031145845357699e+00
3.339999999999999636e-01,2.793788754368587757e+00,4.400756069148787633e-04,4.402165603025934901e-07,6.004745998796585485e-08,4.681624334921589384e-06,2.793343496873317733e+00
3.349999999999999645e-01,2.694296108699395731e+00,4.244394045670633149e-04,4.213390031208317077e-07,6.512025237156475771e-08,8.161387619535348108e-06,2.693863021447953532e+00
3.359999999999999654e-01,2.595200728382653921e+00,4.086304928678152412e-04,3.958759744772475080e-07,7.134212665874640202e-08,7.412510492835164446e-06,2.594784218161191980e+00
3.369999999999999662e-01,2.496688883706488227e+00,3.929126224649583023e-04,3.727822622667333022e-07,7.879195982360824305e-08,3.177616764084345115e-06,2.496292341893036948e+00
3.379999999999999671e-01,2.398940784649847835e+00,3.775627456450610098e-04,3.570297264594677549e-07,8.646910054081208443e-08,2.323543538093591459e-07,2.398562546051021815e+00
3.389999999999999680e-01,2.302128248270107758e+00,3.625777411163167482e-04,3.451788945154701415e-07,9.334452544107504694e-08,1.913545737751916415e-06,2.301763318459833840e+00
3.399999999999999689e-01,2.206414155553236611e+00,3.476972619997369032e-04,3.307128685617153012e-07,9.938379209273193452e-08,6.262965945033980029e-06,2.206059765228631342e+00
3.409999999999999698e-01,2.111953740073566177e+00,3.327291472484005712e-04,3.115375151241753818e-07,1.054689371182141542e-07,8.261964863154252288e-06,2.111612331955002198e+00
3.419999999999999707e-01,2.018895623887542623e+00,3.178047135790957505e-04,2.911515198834524136e-07,1.124083156165365029e-07,5.592481246440887612e-06,2.018571823132881526e+00
3.429999999999999716e-01,1.927380948228690327e+00,3.032617717119221574e-04,2.736286664919832856e-07,1.201591111873482195e-07,1.281399511251403348e-06,1.927076011269689415e+00
3.439999999999999725e-01,1.837541323672649440e+00,2.892826737178584378e-04,2.592682922312405932e-07,1.280108449029485671e-07,2.005330558342334596e-07,1.837251453186738548e+00
3.449999999999999734e-01,1.749497749088521514e+00,2.757046010390388395e-04,2.454241595383192783e-07,1.353682148044940596e-07,3.487670165068605604e-06,1.749218176024943006e+00
3.459999999999999742e-01,1.663361468521755482e+00,2.622254387298686689e-04,2.301992283474806970e-07,1.422360775918510555e-07,7.303230337733620373e-06,1.663091567417381844e+00
3.469999999999999751e-01,1.579235452889863112e+00,2.487708226587421719e-04,2.141485589811810016e-07,1.490169874815893397e-07,7.281937591396455669e-06,1.578979036964066607e+00
3.479999999999999760e-01,1.497214557939929414e+00,2.355988256828780839e-04,1.987635925660709221e-07,1.560198487305419036e-07,3.498148564066500556e-06,1.496975106182241166e+00
3.489999999999999769e-01,1.417384107557119188e+00,2.230208166386228705e-04,1.845524346555782588e-07,1.632361612464357343e-07,2.764330177655544458e-07,1.417160462518866959e+00
3.499999999999999778e-01,1.339818577110105435e+00,2.110604180185044431e-04,1.710776047220692877e-07,1.704736972969401923e-07,1.185432198637906045e-06,1.339605989708586353e+00
3.509999999999999787e-01,1.264581916781590376e+00,1.994425989566400422e-04,1.581062342273981194e-07,1.775538984848514034e-07,5.029538313924721372e-06,1.264377108984187092e+00
3.519999999999999796e-01,1.191729104246583404e+00,1.879223199632992173e-04,1.458563589774994544e-07,1.843792487268686570e-07,7.353688538645390961e-06,1.191533498002473657e+00
3.529999999999999805e-01,1.121307130606948421e+00,1.765724256326099164e-04,1.342471978860938957e-07,1.909430587775353397e-07,5.577015229299176488e-06,1.121124655975829887e+00
3.539999999999999813e-01,1.053354414637926340e+00,1.657028589734951091e-04,1.227159655501554735e-07,1.973545258590379784e-07,1.822349164271168222e-06,1.053186569359297220e+00
3.549999999999999822e-01,9.878995802052311648e-01,1.555107238814747075e-04,1.111089525757196159e-07,2.037793699002858058e-07,3.363170005189026073e-07,9.877434182760267412e-01
3.559999999999999831e-01,9.249612828933917452e-01,1.458655928589915681e-04,1.002350242536540927e-07,2.102409402379969655e-07,2.632461442592303768e-06,9.248124743631256361e-01
3.569999999999999840e-01,8.645495032399429514e-01,1.364701908989568793e-04,9.096687762277901609e-08,2.164940850062854048e-07,5.925866835857949042e-06,8.644067997212454557e-01
3.579999999999999849e-01,8.066670205615045219e-01,1.272029537230710101e-04,8.296497279198204571e-08,2.222262750217556037e-07,6.464132033804092741e-06,8.065330482844997873e-01
3.589999999999999858e-01,7.513096652381001661e-01,1.182487179256745539e-04,7.491925274177425234e-08,2.274492957662556226e-07,3.770176774014427247e-06,7.511873439748519843e-01
3.599999999999999867e-01,6.984654782940785678e-01,1.098777516808155787e-04,6.623582578456956015e-08,2.325876383335228510e-07,9.908766777320591358e-07,6.983543108422558543e-01
3.609999999999999876e-01,6.481142086001451252e-01,1.021366125966394710e-04,5.796584551601235031e-08,2.380276120509962152e-07,1.177252137555517724e-06,6.480105987419533253e-01
3.619999999999999885e-01,6.002281370756965551e-01,9.480301116750479407e-05,5.157437639176856359e-08,2.435808420401326842e-07,3.894836676721406123e-06,6.001291440726338466e-01
3.629999999999999893e-01,5.547736401790869243e-01,8.764326589354668330e-05,4.701826317710808334e-08,2.485635021790694833e-07,5.931650558878673763e-06,5.546797696808691835e-01
3.639999999999999902e-01,5.117120953306115716e-01,8.066814215957129951e-05,4.269028979688664786e-08,2.525380575256075577e-07,5.051727799318344624e-06,5.116260802323053802e-01
3.649999999999999911e-01,4.709995916560845708e-01,7.410014356359521459e-05,3.744863633608136179e-08,2.558992115092846527e-07,2.406168227179589599e-06,4.709227919964459330e-01
3.659999999999999920e-01,4.325863427516417059e-01,6.810508661636944453e-05,3.215284195690322111e-08,2.595260590358232398e-07,1.009792413229635671e-06,4.325169361937111212e-01
3.669999999999999929e-01,3.964170016932053731e-01,6.260239116789644920e-05,2.863347080938313343e-08,2.637778574271962548e-07,2.262851204413741280e-06,3.963518440395048525e-01
3.679999999999999938e-01,3.624319668503566683e-01,5.736140059243134627e-05,2.732779370691339723e-08,2.679799462168901555e-07,4.530716335198499790e-06,3.623697794256890981e-01
3.689999999999999947e-01,3.305686190100375343e-01,5.225762064551127363e-05,2.663847764159359597e-08,2.710954690158356653e-07,5.198021286176177308e-06,3.305108656341592122e-01
3.699999999999999956e-01,3.007615804508733115e-01,4.739217700854427928e-05,2.493240549964509293e-08,2.729070901557082192e-07,3.637388157650015016e-06,3.007102530462114620e-01
3.709999999999999964e-01,2.729422759642705087e-01,4.295118468017912461e-05,2.266637529520945111e-08,2.743416356724279134e-07,1.725735692216923798e-06,2.728973020358871349e-01
3.719999999999999973e-01,2.470388573408736077e-01,3.898104531925027680e-05,2.186867308570069303e-08,2.764759120818941020e-07,1.549145756925765171e-06,2.469980288052122663e-01
3.729999999999999982e-01,2.229770512728922460e-01,3.533622625736092542e-05,2.355664123470550929e-08,2.792981398869412671e-07,3.087992339434763556e-06,2.229383241995143150e-01
3.739999999999999991e-01,2.006813776680528572e-01,3.184370569476184965e-05,2.636719024356151303e-08,2.816599469233224105e-07,4.443563588935538314e-06,2.006447823716319967e-01
3.750000000000000000e-01,1.800757907744272857e-01,2.848335138852824464e-05,2.820530189950088788e-08,2.825355350767695509e-07,4.112582118985535491e-06,1.800428841000827895e-01
3.760000000000000009e-01,1.610835194312115470e-01,2.538275734371842057e-05,2.888175706378932874e-08,2.821872622223238429e-07,2.596068823585305376e-06,1.610552295360249686e-01
3.770000000000000018e-01,1.436268035149424749e-01,2.264911375074413435e-05,3.039798770400820259e-08,2.818993414529379461e-07,1.635028860227297788e-06,1.436022070750023472e-01
3.780000000000000027e-01,1.276272660087446609e-01,2.023977328583839843e-05,3.446450794522408651e-08,2.825562870472662794e-07,2.164985418268867595e-06,1.276045442292455534e-01
3.790000000000000036e-01,1.130068491750536724e-01,1.801118103637745890e-05,4.033444022578149958e-08,2.836636596868467601e-07,3.382752731305757069e-06,1.129851312431860710e-01
3.800000000000000044e-01,9.968858448523484905e-02,1.587414187209946754e-05,4.567178643947305057e-08,2.839089734466219304e-07,3.830028429773318493e-06,9.966855073417309197e-02
3.810000000000000053e-01,8.759670212938092115e-02,1.387259905841908706e-05,4.939469649683635589e-08,2.826160292264244736e-07,3.068991285699315705e-06,8.757942852831107627e-02
3.820000000000000062e-01,7.665636421210743345e-02,1.210701565713065295e-05,5.297820966876400769e-08,2.804593518739023540e-07,2.034463226941896796e-06,7.664188929566181918e-02
3.830000000000000071e-01,6.679368273150454449e-02,1.060439033775107306e-05,5.862484095057209659e-08,2.786786764429299058e-07,1.835063518973178625e-06,6.678090597413043061e-02
3.840000000000000080e-01,5.793626639055193123e-02,9.284872183284497433e-06,6.657748084495011509e-08,2.777234495846517787e-07,2.517063345773975004e-06,5.792412015409244275e-02
3.850000000000000089e-01,5.001388691094302980e-02,8.050581604357415105e-06,7.485056395492788764e-08,2.768350015697506312e-07,3.157789275855901196e-06,5.000232685449729209e-02
3.860000000000000098e-01,4.295873891221458490e-02,6.883500520968542805e-06,8.163187947616723147e-08,2.749529048641729861e-07,3.011112359372594020e-06,4.294848771454990582e-02
3.870000000000000107e-01,3.670526427706628791e-02,5.842880004901965880e-06,8.737958350977579601e-08,2.718633311031354333e-07,2.299784746322249372e-06,3.669676236940044856e-02
3.880000000000000115e-01,3.118998596540424953e-02,4.977984265748376919e-06,9.413921490468289853e-08,2.683397156660399045e-07,1.828570158707087976e-06,3.118281693204922461e-02
3.890000000000000124e-01,2.635170670820718986e-02,4.264253841814950451e-06,1.030516857795511533e-07,2.652338753739523683e-07,2.012550349672986524e-06,2.634506161845454747e-02
3.900000000000000133e-01,2.213194284295271624e-02,3.630720483129044729e-06,1.130986254904474442e-07,2.626027581468155669e-07,2.480921562814813837e-06,2.212545549952313340e-02
3.910000000000000142e-01,1.847518700848383919e-02,3.035468497871693421e-06,1.224375668800849553e-07,2.597805288863924743e-07,2.610548029852515669e-06,1.846915877386035021e-02
3.920000000000000151e-01,1.532881841378709413e-02,2.498047090492723285e-06,1.305280540118948571e-07,2.561767319901079908e-07,2.255761321325880519e-06,1.532367790058927412e-02
3.930000000000000160e-01,1.264288452904137501e-02,2.058792747072875049e-06,1.385218383347653367e-07,2.518525188539287456e-07,1.830783200620324950e-06,1.263860457873649396e-02
3.940000000000000169e-01,1.037007268528316456e-02,1.721612482523815894e-06,1.477094883027713838e-07,2.473275111470975441e-07,1.754013049051914719e-06,1.036620202275213842e-02
3.950000000000000178e-01,8.465904818141859606e-03,1.447303590614724628e-06,1.580858396854348123e-07,2.429796548360352682e-07,1.979362778564995463e-06,8.462077086278158369e-03
3.960000000000000187e-01,6.888904901359463144e-03,1.197290578021767981e-06,1.686265084540298103e-07,2.387419632775430567e-07,2.128995600269965063e-06,6.885171246709440029e-03
3.970000000000000195e-01,5.600537364728519138e-03,9.701399391381393947e-07,1.786025139585164938e-07,2.343168662062208748e-07,1.979477155561936577e-06,5.597174828253653929e-03
3.980000000000000204e-01,4.564994345705404577e-03,7.900309762728983267e-07,1.881980567520642420e-07,2.295306310217077907e-07,1.689672849244240865e-06,4.562096913192113801e-03
3.990000000000000213e-01,3.749059504827983568e-03,6.678843400897083490e-07,1.979268065673502720e-07,2.244258486103229249e-07,1.550993527382203900e-06,3.746418274305334147e-03
4.000000000000000222e-01,3.122136006081376470e-03,5.846246805681600941e-07,2.079279252361114929e-07,2.191164576423609665e-07,1.625802673382000022e-06,3.119498534344547838e-03
4.010000000000000231e-01,2.656301962611618689e-03,5.129776915048008986e-07,2.180708203169243684e-07,2.136835848038609180e-07,1.712918705336007729e-06,2.653644311809657229e-03
4.020000000000000240e-01,2.326229068166362282e-03,4.463518620832726043e-07,2.284161555732941649e-07,2.082084537741880967e-07,1.629735463358877100e-06,2.323716356231572862e-03
4.030000000000000249e-01,2.108977960548962579e-03,3.991641688853471201e-07,2.391041900074219368e-07,2.027806814738697521e-07,1.429001475497251487e-06,2.106707910033098555e-03
4.040000000000000258e-01,1.983824700939365495e-03,3.818896940615409559e-07,2.498094324174463071e-07,1.973853263427438965e-07,1.300765653332094435e-06,1.981694850833211601e-03
4.050000000000000266e-01,1.932206957767556785e-03,3.843433161740320485e-07,2.598018987312271187e-07,1.918339467188862443e-07,1.320836920796152748e-06,1.930050141685136491e-03
4.060000000000000275e-01,1.937709755874395543e-03,3.868690046930566076e-07,2.688752442011964396e-07,1.859266808498185724e-07,1.370726978902588451e-06,1.935497357965748838e-03
4.070000000000000284e-01,1.985960496696313575e-03,3.827954565396907422e-07,2.779378855772046893e-07,1.797210784026468690e-07,1.306218071855650551e-06,1.983813824203938241e-03
4.080000000000000293e-01,2.064424405916314483e-03,3.831853951028494965e-07,2.881513384481322362e-07,1.735597326605184704e-07,1.140254259897932111e-06,2.062439255190205017e-03
4.090000000000000302e-01,2.162217404727320800e-03,3.992942860779526080e-07,2.993811901714819263e-07,1.677397268927211671e-07,1.013736566933395587e-06,2.160337252957245449e-03
4.100000000000000311e-01,2.270023053608967011e-03,4.261324112228705439e-07,3.099740453651017708e-07,1.621633111618365079e-07,1.010136548904977931e-06,2.268114647292312092e-03
4.110000000000000320e-01,2.380061165514787795e-03,4.475227874312941665e-07,3.185180433230587541e-07,1.564050100515158687e-07,1.055681117961687661e-06,2.378083038556020375e-03
4.120000000000000329e-01,2.485990417222585895e-03,4.551661582238945827e-07,3.256716307354867159e-07,1.501777956959822308e-07,1.020643140277513214e-06,2.484038758497653186e-03
4.130000000000000338e-01,2.582715712881177017e-03,4.574134425752830822e-07,3.336787455758555157e-07,1.436876978349104188e-07,8.821262678785195802e-07,2.580898806727312429e-03
4.140000000000000346e-01,2.666195313662627665e-03,4.674559088033155759e-07,3.438071570559830709e-07,1.374477344176593357e-07,7.455066523961342160e-07,2.664501096209954609e-03
4.150000000000000355e-01,2.733344657318616169e-03,4.863299870007794229e-07,3.546480376614944455e-07,1.317294111973137673e-07,7.092222311070583872e-07,2.731662727651649591e-03
4.160000000000000364e-01,2.782014656736768454e-03,5.015665604812729232e-07,3.635036050528450557e-07,1.262646641550682256e-07,7.474991977562536622e-07,2.780275822709322997e-03
4.170000000000000373e-01,2.810934445892587352e-03,5.022707065261466685e-07,3.694837213196581066e-07,1.205459609134664164e-07,7.497934596549433383e-07,2.809192352044173179e-03
4.180000000000000382e-01,2.819559955847303345e-03,4.916914489656228432e-07,3.746925031556651765e-07,1.143955381355475913e-07,6.574022953672709556e-07,2.817921774061679045e-03
4.190000000000000391e-01,2.807892320171531415e-03,4.825068786793623533e-07,3.819247216473040548e-07,1.081666526815807178e-07,5.278407126735836108e-07,2.806391881205849703e-03
4.199999999999999845e-01,2.776371121168021497e-03,4.814665128543961344e-07,3.914081059407317223e-07,1.023574879310709251e-07,4.580288171051784395e-07,2.774937860244190008e-03
4.209999999999999853e-01,2.725860030091640206e-03,4.820753905018972951e-07,4.004145638695512177e-07,9.707858666156744593e-08,4.691689355090004810e-07,2.724411292615098318e-03
4.219999999999999862e-01,2.657637630016243622e-03,4.732068462350704172e-07,4.063150363711703079e-07,9.196352988948259986e-08,4.904173134736562851e-07,2.656175727290274215e-03
4.229999999999999871e-01,2.573310861966647458e-03,4.523971743199591985e-07,4.095971572788052079e-07,8.659877212640403717e-08,4.495127958014216332e-07,2.571912756067120786e-03
4.239999999999999880e-01,2.474671363270566308e-03,4.281357956403765625e-07,4.133272945667388795e-07,8.097557980939845757e-08,3.544374733090353464e-07,2.473394487127240741e-03
4.249999999999999889e-01,2.363588091699005394e-03,4.095492271754724171e-07,4.196470332142381503e-07,7.547519754944404709e-08,2.742647098584294093e-07,2.362409155531207915e-03
4.259999999999999898e-01,2.241988279608800403e-03,3.964435999163988054e-07,4.273435000829172772e-07,7.044105776644495902e-08,2.539218637046513360e-07,2.240840129587330035e-03
4.269999999999999907e-01,2.111879198040165963e-03,3.809088148531294404e-07,4.332698667090157096e-07,6.583224787577787006e-08,2.680232794810657154e-07,2.110731163831246985e-03
4.279999999999999916e-01,1.975326283933807360e-03,3.573545313194274324e-07,4.359230236421082109e-07,6.131757994681504477e-08,2.598881128700382167e-07,1.974211800686028785e-03
4.289999999999999925e-01,1.834367071764811917e-03,3.287168478307993942e-07,4.370552599983568440e-07,5.666119627861934157e-08,2.089461397196831831e-07,1.833335692320984351e-03
4.299999999999999933e-01,1.690922336902054082e-03,3.024101690962007582e-07,4.395704459711362286e-07,5.195884504979567977e-08,1.467910173553468810e-07,1.689981606424581680e-03
4.309999999999999942e-01,1.546769318922700887e-03,2.819140826441255152e-07,4.442426952680844405e-07,4.749822184613542372e-08,1.129799742200051430e-07,1.545882683948722469e-03
4.319999999999999951e-01,1.403570312186568515e-03,2.639161637875825647e-07,4.489983005929685228e-07,4.344318030596262577e-08,1.106305150383601443e-07,1.402703324026843704e-03
4.329999999999999960e-01,1.262893219308005091e-03,2.432929242357389265e-07,4.513966847777507018e-07,3.969553662334669112e-08,1.109421878959195118e-07,1.262047891974472230e-03
4.339999999999999969e-01,1.126182247739717290e-03,2.191888486871038585e-07,4.513188647945453356e-07,3.604623462856031248e-08,9.155356700746284141e-08,1.125384140224599617e-03
4.349999999999999978e-01,9.947031473144104467e-04,1.953650371075083379e-07,4.508738786233435619e-07,3.240908768556654441e-08,5.899207824340321715e-08,9.939655072327506762e-04
4.359999999999999987e-01,8.695172921549566836e-04,1.754842283670010770e-07,4.518880655236691998e-07,2.888415517737955727e-08,3.407222622661802851e-08,8.688269634796619983e-04
4.369999999999999996e-01,7.515030782997277493e-04,1.594247557114123823e-07,4.539819046974831039e-07,2.562258765909233848e-08,2.547961201020024133e-08,7.508385694396496049e-04
4.380000000000000004e-01,6.413910644465514472e-04,1.443998880868160728e-07,4.552636554194962290e-07,2.267236387824820185e-08,2.403208109928054885e-08,6.407446964580675985e-04
4.390000000000000013e-01,5.397723423414037009e-04,1.286352608305020176e-07,4.545498713761871966e-07,1.996227957595145760e-08,1.846283940358754490e-08,5.391507320902175085e-04
4.400000000000000022e-01,4.470789468469632522e-04,1.130583404966149354e-07,4.524965194051551096e-07,1.740425375542050350e-08,8.643026885643652151e-09,4.464873447064204403e-04
4.410000000000000031e-01,3.635689876508832095e-04,9.966458534283991015e-08,4.505950576334270545e-07,1.498175209354493741e-08,1.668302588707778940e-09,3.630020779532246774e-04
4.420000000000000040e-01,2.893401956936498339e-04,8.917009938354938171e-08,4.494768764322405645e-07,1.274353934358722876e-08,6.429285890829590322e-10,2.887881622499013944e-04
4.430000000000000049e-01,2.243612751359210606e-04,8.067092851169895461e-08,4.484636545836485821e-07,1.073928539889948854e-08,2.160760760400426105e-09,2.238192405066664144e-04
4.440000000000000058e-01,1.684942376844102835e-04,7.310039291230917605e-08,4.465754744959760254e-07,8.977598317027324698e-09,3.166636890216271063e-09,1.679624175817947607e-04
4.450000000000000067e-01,1.214977480089220608e-04,6.636314280045379386e-08,4.435877762655352430e-07,7.436441336457685663e-09,5.479859909988583200e-09,1.209748807886096202e-04
4.460000000000000075e-01,8.302575734088406896e-05,6.102227212309194899e-08,4.400127427407500336e-07,6.094543786402378575e-09,1.218084306796423915e-08,8.250644693916586530e-05
4.470000000000000084e-01,5.263818327041293104e-05,5.738317044767649991e-08,4.363495597347476671e-07,4.946471788495689434e-09,2.259241296521720814e-08,5.211691165547679093e-05
4.480000000000000093e-01,2.982298647309936386e-05,5.520903592196269556e-08,4.326491475031820158e-07,3.997022317957152896e-09,3.341802848587797489e-08,2.929771323887038378e-05
4.490000000000000102e-01,1.401630138234070385e-05,5.413867838885632468e-08,4.287360042732983797e-07,3.251708028834453554e-09,4.358473113941947225e-08,1.348659026051029542e-05
4.500000000000000111e-01,4.613026734373270816e-06,5.403434099385591300e-08,4.245256226338017245e-07,2.713460154261748152e-09,5.529697207512343790e-08,4.076456338516228114e-06
4.510000000000000120e-01,9.732566296106243265e-07,5.488783683668156495e-08,4.199681604056282664e-07,2.383147527892493461e-09,7.032273008545352810e-08,4.256947547549686009e-07
4.520000000000000129e-01,2.432765327275802327e-06,5.662864671113431618e-08,4.148837028949683968e-07,2.259928865068341953e-09,8.771805003575773519e-08,1.871274998768873748e-06
4.530000000000000138e-01,8.317499970055238496e-06,5.914999379675576945e-08,4.091384961669527547e-07,2.340909722402668438e-09,1.062433525713986988e-07,7.740627217797728006e-06
4.540000000000000147e-01,1.795588009369383179e-05,6.238434050772702066e-08,4.029866163269094450e-07,2.619923754905697340e-09,1.268808974488229130e-07,1.736100831565546806e-05
4.550000000000000155e-01,3.068627147746507127e-05,6.621115124070839516e-08,3.969710663682006059e-07,3.086253412170241367e-09,1.507278070094782849e-07,3.006927519943451241e-05
4.560000000000000164e-01,4.586344430339414966e-05,7.038071363353122998e-08,3.913039944050433725e-07,3.727969097228253862e-09,1.755390231055431095e-07,4.522249260315280286e-05
4.570000000000000173e-01,6.286753247062296579e-05,7.470501780929714146e-08,3.854733474441797248e-07,4.542122563790901183e-09,1.975898848378103075e-07,6.220522209796788371e-05
4.580000000000000182e-01,8.111326839455874199e-05,7.929242453031248773e-08,3.787240201676802471e-07,5.541710752402222368e-09,2.177808675152924442e-07,8.043192937159306002e-05
4.590000000000000191e-01,1.000551399781555349e-04,8.437324238797429775e-08,3.709818760336871684e-07,6.744276860968896785e-09,2.428221289518107540e-07,9.935021845392109279e-05
4.600000000000000200e-01,1.191887479238305596e-04,8.981018422475773147e-08,3.630860010964921966e-07,8.145905976037287804e-09,2.773109889868456054e-07,1.184503948435464279e-04
4.610000000000000209e-01,1.380530380915359352e-04,9.499621317544232538e-08,3.559072181367196760e-07,9.710246082907232097e-09,3.158440996599470804e-07,1.372765803144809088e-04
4.620000000000000218e-01,1.562356469438739713e-04,9.947925118474394494e-08,3.493103629986077317e-07,1.139589984929828145e-08,3.471916351696670280e-07,1.554282697946716464e-04
4.630000000000000226e-01,1.733777423289183908e-04,1.036052425155068438e-07,3.422354031995180546e-07,1.320090546405227066e-08,3.680577006138772781e-07,1.725506430771254248e-04
4.640000000000000235e-01,1.891739535545418588e-04,1.082037198708518913e-07,3.339047326150636624e-07,1.517076779401327974e-08,3.894935467979901906e-07,1.883271807874639528e-04
4.650000000000000244e-01,2.033686224663719530e-04,1.134823924320236383e-07,3.247760023761826082e-07,1.734789372130584829e-08,4.254204203341683102e-07,2.024875957575082686e-04
4.660000000000000253e-01,2.157538129275349183e-04,1.184984138044318712e-07,3.160783509608023418e-07,1.971169551557055533e-08,4.750296581137583408e-07,2.148244948091403454e-04
4.670000000000000262e-01,2.261712133895703639e-04,1.220944474398752621e-07,3.084203394491307670e-07,2.218352499946132289e-08,5.211882584954458275e-07,2.251973268191864383e-04
4.680000000000000271e-01,2.345136459813609549e-04,1.243496195141900464e-07,3.010879048673285168e-07,2.470406574367216857e-08,5.494918907363013948e-07,2.335140125004994563e-04
4.689999999999999725e-01,2.407213394994695812e-04,1.266992449340301662e-07,2.928726554226104633e-07,2.730043200599799086e-08,5.664879374478965897e-07,2.397079792296590570e-04
4.699999999999999734e-01,2.447745221183935619e-04,1.303200762288282033e-07,2.834766357647168203e-07,3.005855623249729137e-08,5.939142958714231733e-07,2.437367525542961000e-04
4.709999999999999742e-01,2.466886005698714561e-04,1.345948651967339454e-07,2.738592151677014093e-07,3.302081510684789144e-08,6.435478401861674278e-07,2.456035778342140164e-04
4.719999999999999751e-01,2.465144999113146876e-04,1.376324707305150243e-07,2.651355606843863603e-07,3.612340356505222946e-08,7.019877381916520056e-07,2.453736207381430803e-04
